,MURI_016,MURI_017,MURI_018,MURI_019,MURI_020,MURI_025,MURI_026,MURI_027,MURI_028,MURI_029,MURI_034,MURI_035,MURI_036,MURI_037,MURI_038,MURI_043,MURI_044,MURI_045,MURI_046,MURI_047,MURI_052,MURI_053,MURI_054,MURI_055,MURI_056,MURI_069,MURI_070,MURI_071,MURI_072,MURI_077,MURI_079,MURI_080,MURI_085,MURI_087,MURI_089,MURI_091,MURI_093,MURI_095,MURI_097,MURI_098,MURI_099,MURI_100,MURI_101,MURI_106,MURI_107,MURI_108,MURI_110,MURI_118,MURI_119,MURI_120,MURI_122,MURI_130,MURI_131,MURI_132,MURI_134
ECB_02188,5.29448943125653,5.10966105876709,5.54049670389224,5.16389487037848,3.4753239350793,5.11376360821347,4.88217324615417,5.06879871962107,5.34541949757897,4.61023119311526,3.64970496904627,4.00662454478565,4.58777657210313,4.28265549466124,3.54152604277408,4.46863945560377,4.29862879914345,4.34528076232222,2.4400204055581,-0.552484502152329,4.66201465996309,3.92474236144919,4.05922329117212,3.25807488605778,-0.552484502152329,4.62402136744287,2.20265556590799,3.82408715496111,3.92235618685672,2.80673969490051,4.27209863457709,5.15816571089869,5.20481546564257,4.6664815896791,5.05138882158729,3.7034702161614,4.90446618959315,5.07227938612375,5.84104355239142,5.03037988660037,5.23404633237832,5.47233806450904,2.5975266245502,2.94504223113572,3.47391947489376,3.03457944526203,3.46356176689166,3.38311642424551,2.01619645728045,2.2702846082442,3.95271561967253,-0.552484502152329,3.33708363447616,4.23089473641264,3.64707177131762
ECB_02189,5.24562152121026,5.55978681197948,6.19236773775356,5.4697026325302,3.9385967524595,5.05940640551703,4.99723707175565,5.19619640406952,5.49701897736669,4.74058471020811,4.72439586286255,4.24989279181176,4.33393193251534,3.95348483029398,4.07180856284811,4.46863945560377,4.77229110605637,4.34528076232222,4.16443861078667,-0.552484502152329,5.20275571319007,4.41635301910837,4.60564866468164,4.15716925956565,-0.552484502152329,5.12720793614788,2.99758311077192,4.47219378570222,4.20327058063643,3.92365814049338,4.59220789032741,5.15816571089869,5.03352939556195,5.11251373972124,5.36162014158408,4.12297008876365,5.37136735309071,5.27105813128666,5.82915623335604,4.62939580216683,5.0533438379172,5.21002433178453,3.96631605292073,3.97534319383124,3.32463396718623,4.21384647004051,4.62344577225218,3.38311642424551,3.27872598848422,3.3519557644336,3.77730542270683,4.3334406649808,3.70545572390726,5.11441413406928,4.08900727383588
ECB_02190,2.97047138760712,2.14345009458995,2.72459730630339,3.63132878376306,1.36946421635219,1.92638347190269,2.82991778413442,3.07598033501638,2.72593483007514,1.97754965957962,1.32081214185756,2.43417488501818,1.78390032847141,2.38939754907328,1.9343786669724,2.58814053120489,2.55320385363675,2.41820144279348,-0.552484502152329,-0.552484502152329,1.64754655110393,-0.552484502152329,1.92487045810787,-0.552484502152329,-0.552484502152329,2.23054984392984,1.52210626824018,2.15954612457846,1.87877281258841,1.49967343200573,1.86125942259792,1.66055002666204,3.3632797484203,2.93907349074094,2.62817799235225,-0.552484502152329,2.17944541220525,2.95654627463711,3.02255305073444,2.58304303422896,2.63905587641015,3.34658488686372,2.14924441952181,1.48381826532859,1.76656123657219,1.54923111959235,2.61894413626913,-0.552484502152329,2.78429530057171,-0.552484502152329,2.72239128603201,-0.552484502152329,2.06413154193516,2.59516656559721,2.70479663634179
ECB_02191,3.97341841741587,3.63053834331287,4.11153291290077,4.77524993979845,3.28033275708221,3.63436113718628,4.15834183675662,4.60082973400685,4.80526220509537,4.3627455775509,3.72387282953939,3.25834886186841,3.81415955324279,3.20824350243489,2.95492887326411,3.95552607722168,3.16240898211174,2.41820144279348,2.4400204055581,2.75774978444638,3.3142072415234,2.56140525516086,-0.552484502152329,3.25807488605778,2.40451925427615,3.53718979690328,2.99758311077192,2.94854312654682,4.0696625482618,3.1107215030897,2.28225942770383,4.42207548676668,4.15757759518161,4.13801574453007,4.65553955317034,-0.552484502152329,3.57871885970293,4.02148566834544,4.45409403241839,4.14439594917556,3.6905913589727,4.58328934792942,3.21041017715643,3.21891048307941,2.49361749442988,1.54923111959235,2.36668411106828,3.38311642424551,2.01619645728045,1.57843055817348,3.34510701081559,-0.552484502152329,3.99829760819316,3.80866770959835,3.36169995454407
ECB_02192,3.71023417982386,3.43292930473251,-0.552484502152329,3.28956780220483,3.05444838231437,3.02364803926829,3.06066764346453,3.27481048678447,2.63268118182703,2.11558752339692,2.56234778818861,3.16609012958981,3.49690473590916,2.38939754907328,3.17832878705674,2.03069720536088,2.890283443561,3.01556073281124,2.4400204055581,-0.552484502152329,2.60442907798536,2.1160457035675,-0.552484502152329,-0.552484502152329,-0.552484502152329,2.76143998622641,1.52210626824018,3.6501964029565,3.7582040403484,2.17561859841452,3.08772716427736,4.02190172287846,3.05416817403703,3.81381859831788,3.39170742797407,-0.552484502152329,3.57871885970293,2.95654627463711,3.98152771028002,4.11371711851774,3.52913209721685,3.41500198222935,2.93680053276434,3.21891048307941,2.96909208522307,2.23526990143135,2.83277413342327,1.43894920048753,-0.552484502152329,1.57843055817348,1.57351451074368,-0.552484502152329,3.70545572390726,3.43728716407989,2.70479663634179
ECB_02193,5.43187808065514,4.05377453966177,3.40920573994281,4.13836070842388,7.85150304396109,4.52984964120754,4.29967456858747,4.63722636697819,4.76235254429852,6.0771953190146,7.00142758176479,5.68557074025937,5.64621250509792,5.39676385448657,7.64405577731109,5.10593729327422,5.60677600280692,5.79700693125227,7.72013934566185,6.06561983117558,6.5003540639697,5.57085325559416,5.40071371603782,5.31691231999716,6.48816366447994,5.28781566599511,9.1571682428258,9.1527889030828,7.81416699389948,6.78750255544363,5.82013732052588,5.48497128671228,4.2959755914367,3.66043391232578,4.58369046282396,7.39297363184928,4.27185028543179,4.1882843181102,5.19474164277143,4.50891003541185,4.84669715180083,4.6695393035376,8.02399320408494,7.53367200928975,7.17926249613818,6.77914800573032,6.63560805210257,7.24549170950149,6.50530931125746,6.4084491260926,5.90029810269615,6.37346926526146,5.30132734030783,5.94478232403627,5.66221357669755
ECB_02194,3.63614089791229,3.63053834331287,1.32617653593183,2.96596088249106,4.06486898257552,3.68323095736539,4.15834183675662,3.40764255600207,3.67707133476287,3.64171802972773,4.26047693761887,3.64709834291544,3.56622001263274,3.52576470177972,3.95644632646007,2.33718902615127,4.18184288814225,3.75855241445894,3.26487881444762,-0.552484502152329,3.3142072415234,2.89889523140115,3.16659497603224,4.15716925956565,2.40451925427615,4.49823954810381,3.877185960601,2.94854312654682,3.24015863672489,4.26701927847152,3.97445774713549,2.83445485486791,2.92276181939762,2.46560872896817,3.30466612313808,3.7034702161614,3.24588021456491,3.83276164288712,4.35799886257586,4.56286671852285,4.63537365940359,4.32431265488696,3.6376195042243,4.24280853007743,3.32463396718623,4.45968746033185,4.23396203693251,4.84246806999419,4.1792265281493,4.11626261583038,2.72239128603201,-0.552484502152329,2.06413154193516,3.96360384474672,2.86271066164794
ECB_02195,1.94731389179019,2.59122621144575,2.99108580249527,2.37281015391829,1.36946421635219,3.09789504933396,3.66050550360338,2.64272765888193,2.89579407264067,2.11558752339692,0.815361300537242,2.84691828181399,2.36441635171491,2.53965742218209,-0.552484502152329,1.63444789404088,2.34855637308152,2.7482335098057,-0.552484502152329,-0.552484502152329,2.35278304070821,2.56140525516086,2.67866574764631,-0.552484502152329,-0.552484502152329,1.35218483675923,-0.552484502152329,2.94854312654682,3.7582040403484,2.17561859841452,2.60461417446543,2.54140533937602,2.57316726911749,2.0282512181903,2.89112075569506,2.06254531719397,1.88331763153029,2.24595622178694,2.74479657227356,2.90566870945806,2.75403433702377,2.89727315560161,-0.552484502152329,-0.552484502152329,1.76656123657219,1.54923111959235,2.61894413626913,1.43894920048753,2.78429530057171,-0.552484502152329,2.26439628022358,4.72459110129652,-0.552484502152329,-0.552484502152329,2.08443350453483
ECB_02196,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.560840197381388,1.25881729549126,1.04831626512628,-0.552484502152329,0.507135786147567,-0.552484502152329,0.744868011035516,-0.552484502152329,2.02910599706409,-0.552484502152329,2.03069720536088,-0.552484502152329,1.34284639296142,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.45041646361323,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.52210626824018,1.4863609217343,0.953927935022726,-0.552484502152329,1.86125942259792,0.803725797292151,0.472499097854946,1.74278968313728,0.767511435517747,-0.552484502152329,-0.552484502152329,0.644402684260794,0.613696768667038,1.55546177393017,0.835582560425427,0.301476570855241,-0.552484502152329,-0.552484502152329,1.76656123657219,1.54923111959235,2.05833898045524,-0.552484502152329,1.36838730816088,-0.552484502152329,2.26439628022358,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.895742507327864
ECB_02198,0.808695767705959,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.560840197381388,0.767560207757696,1.04831626512628,0.539217159674416,1.21226304354251,0.815361300537242,1.22928049640047,0.707215502962282,1.19767182409514,1.30166703556469,-0.552484502152329,0.911212434792965,-0.552484502152329,1.72111660624089,-0.552484502152329,1.07127667492678,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.839641166156283,1.52210626824018,2.60872393377658,0.953927935022726,0.954610841833792,-0.552484502152329,-0.552484502152329,0.179743443487115,1.74278968313728,1.60706194935551,-0.552484502152329,-0.552484502152329,-0.552484502152329,0.962060730791857,0.0577953717757774,0.835582560425427,0.887752311027193,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,-0.552484502152329,1.57843055817348,-0.552484502152329,4.3334406649808,-0.552484502152329,1.47604212375423,-0.552484502152329
ECB_02199,3.294240086693,2.30923890298664,2.39578987512315,1.66439223641211,3.4753239350793,2.77433616717072,3.25917225535359,2.64272765888193,3.80967991506839,3.50127470959628,4.04624123611299,3.25834886186841,3.69553921912867,3.37579790822069,4.27800696657419,2.98597532766232,3.28117674947393,2.7482335098057,4.71352222590962,2.75774978444638,3.00318391024923,3.77019494718929,3.81860868975274,-0.552484502152329,4.67002954573608,3.69875053315828,3.70265323321637,3.45227295967564,3.8426241246404,4.32684934498159,2.28225942770383,2.36824505487765,3.11558357358447,2.93907349074094,2.62817799235225,4.34711739399706,1.88331763153029,2.95654627463711,2.18707120287898,1.98953739591855,2.82579700304955,2.99022395360484,3.43989677971721,3.44858365776468,4.30967876874998,4.07314109872073,3.46356176689166,3.90726388419534,3.93690486406301,4.38572117607056,3.95271561967253,2.9213453010769,3.99829760819316,2.59516656559721,3.36169995454407
ECB_02200,3.97341841741587,3.50187245807695,1.96449786939884,3.28956780220483,4.56949145589623,4.13325249903765,4.08210282105262,3.17885713534572,4.24368759738315,4.33548635451874,4.68788060020234,4.63965087652317,4.25234922595874,4.10386432397556,5.01392149987764,3.95552607722168,4.35364994446072,4.34528076232222,3.54783651359905,3.61620318574406,4.14060133161457,5.315945712663,4.44550050694584,4.54528922002209,4.67002954573608,4.81195617233322,4.62812308953051,4.667110778862,4.64010458507675,5.52786859581237,4.27209863457709,3.37773739901752,4.09826194384223,3.57711834615397,4.15823627369729,4.71188220087869,4.33169426721971,3.97657702235682,3.68372179270899,3.10706754104551,4.05895702762586,3.84468293525141,5.24365847206876,4.91349939267069,4.83489060551048,3.31117504793982,4.30663975870498,4.76393813370637,5.84004955484821,4.61260635715293,4.97354549583944,2.9213453010769,2.06413154193516,3.80866770959835,4.85686370466808
ECB_02201,6.85420487123257,7.52844953001096,6.65880671239916,6.87313272627277,4.28834472066822,7.11166555733221,7.05082539116361,7.12417466781702,6.5839860777836,5.55851195909613,6.75031839523168,7.59660851404324,7.77095877352725,7.75493482120278,4.37098972340638,8.04017894507304,7.65512236236804,7.51633055140939,2.91161921412111,-0.552484502152329,7.9247693560206,7.33492428404349,6.62173786436081,6.72634255941061,3.2251814954218,7.23690622079836,3.70265323321637,4.24669843626402,5.88534798174019,5.88674002032749,6.94992397062567,7.83035574243309,8.24492761320008,7.62938306177934,7.70134875373086,6.13114996578244,7.77302492343967,8.00133755714003,7.48589136020301,7.10027144686858,7.61774934378644,7.63206118338292,4.23364736573949,5.42417177962099,5.45196345510307,5.72814557060737,6.13541186140964,4.04664427825923,4.94067186283794,4.89738590355721,4.80111104622028,-0.552484502152329,6.10288852642478,5.30007206423294,5.55169386066447
ECB_02202,7.61995904664449,8.3592767970441,7.63950306657261,8.08132722944183,4.73042583523642,8.57541910270171,8.63258298224699,8.16773631622001,8.23977245645223,6.56141329650287,7.30230388627641,8.22726406961244,8.3431168423984,7.9884157828906,5.12480081049861,8.28720157731702,8.31160822799059,8.3761400142891,5.42080659702656,3.61620318574406,7.996941825588,7.17507759258905,7.27339856990207,7.33000885791066,-0.552484502152329,7.84360587240986,4.52714552207511,3.22252083796649,6.5180863935059,6.8600855885542,7.37147912808665,8.79689483130034,8.51709485991909,8.3076047416673,8.69023067355903,6.13114996578244,7.97395752087511,8.31218029947155,8.00219694213562,7.93710292851217,8.29911024600846,8.36398854497783,4.6538192720898,5.577035947294,6.23496419913088,6.06143723042312,6.59270781571916,4.04664427825923,4.38655313343612,3.58442447929147,5.51012639396022,5.85335874898666,6.22091263610588,6.08615896822483,6.14578464229778
ECB_02203,8.69901564605528,9.17626485839343,9.51904219408001,8.9314939366704,6.34265415870923,8.32976582019759,8.64145123944607,8.79335555732377,8.51631602063849,7.36492253149598,8.30814963919379,9.2618843859068,9.07864641158392,8.58788798436487,6.04130163973828,8.96728054521028,9.14677679195437,8.77934665588697,6.08177606622451,5.09427023799625,9.30224906817081,8.54045097689927,8.16796656753022,8.84775206954262,3.2251814954218,9.09225171472838,5.68546750288422,5.92377001379999,7.01202806852646,8.27974190203517,7.94899427346393,8.9217069970141,9.429105694116,8.77644184340259,9.0004773902816,7.75713529627613,8.42869465336874,9.04305318422273,8.12940467213633,8.13946722261095,9.24221757701134,9.51879465469485,6.44525059890518,7.24513125292172,7.43642327623784,7.23988807316371,8.33866474506322,5.68600493919212,5.65224107118618,5.62561948967206,7.02771637700109,2.9213453010769,7.20775496078811,6.9659198295051,6.14578464229778
ECB_02204,4.2463911151863,4.70580902608001,5.54049670389224,4.87468365378644,2.01751257488872,4.41902842433963,3.94530290186311,4.69015309385009,4.44714385613733,3.50127470959628,3.86161479138209,4.94609223506672,5.32597892464393,4.86288379468837,1.9343786669724,4.40562161125208,4.29862879914345,4.89851954703619,1.72111660624089,-0.552484502152329,4.54827869417737,3.77019494718929,3.81860868975274,4.85070501023558,2.40451925427615,4.62402136744287,-0.552484502152329,1.4863609217343,3.35985099853204,4.0709759344663,3.73512848698233,3.96304052927641,5.4962716489671,4.5837227652806,5.31802537156228,4.34711739399706,4.33169426721971,4.98440004585562,4.03433839058494,4.57791878574995,5.16719859830123,6.17868177273042,2.93680053276434,2.94504223113572,3.95173339676019,3.54281133595665,4.23396203693251,2.88298433414926,1.36838730816088,-0.552484502152329,4.10902512423723,-0.552484502152329,3.70545572390726,2.59516656559721,3.2523546949168
ECB_02205,5.87899552598438,6.26047873703749,8.29934586754818,5.95168969583387,3.9385967524595,7.89817545836135,8.52288094976976,7.33813040504446,8.49846114900852,6.90489463559637,6.66840365629514,6.82495891055263,7.13850451878374,5.81483489631339,3.83100885072203,6.61156802026869,7.43070307621623,6.56879901052039,3.26487881444762,4.14916597216301,6.93280957517177,6.34698331213218,5.0008345595991,5.81681754963197,-0.552484502152329,6.8130497599933,4.52714552207511,4.11914864244738,5.39317904664801,6.60645345232975,6.47358977870595,7.07573713008768,7.28080952509481,6.45375858010237,7.90654257518311,5.24457677426838,6.57493472520249,6.57380376594679,5.29323007370379,5.0358388078067,6.51529547493343,6.89093842225668,3.43989677971721,4.98813633692349,5.17619437778902,5.01530690266428,5.72295326289011,4.39841204781873,3.79847323280288,3.95988799118912,4.70648331347152,7.86709456398111,4.63106817404407,4.55691040956876,4.15105614804363
ECB_02206,6.35262881709439,6.58721775327642,6.62034231350415,6.7822020405703,4.80461796819233,6.19035996411623,6.1140750820096,6.36650377050573,5.96254749236022,5.00547894725188,5.64997219815729,6.27445291694455,6.51751047230973,6.6667927862841,4.45832926207209,7.01106192391329,6.80942578746332,6.91525322213022,2.91161921412111,2.75774978444638,6.11760273558184,5.8656653388354,4.88075787075036,6.76334377200231,-0.552484502152329,6.73161007638604,3.5039089625809,3.82408715496111,4.68645082069601,5.67310420127132,4.85394913087845,6.52533630661771,7.20738410086155,6.21362140782115,6.76853449601375,6.00540835418593,6.16259428524971,6.99498412996633,5.99793135544836,5.90526106769993,6.68015174988674,7.38910806879332,4.1061844289021,5.36939071541657,4.99114895487174,4.936342933197,5.69617945799282,4.68088022407216,3.27872598848422,3.95988799118912,4.88990569228116,-0.552484502152329,4.93741889320544,3.80866770959835,4.89359069257701
ECB_02207,6.86232932173849,6.87949052664425,6.98065968136465,7.17556823201675,4.38828588597002,6.85412064544669,6.60146595156883,6.9935036001525,6.481944068804,5.30132864502177,6.18315971118638,6.92634414996687,7.29421574271849,7.37649786020442,4.76274123118439,7.43811478707018,7.81542647402594,7.47293853879038,5.19428652142817,2.75774978444638,7.23784740491951,6.50204193748972,5.97027774786786,7.30513146557133,-0.552484502152329,6.89845285956329,4.41855041188063,4.24669843626402,5.62491317318339,6.44053515712314,6.01994083683977,7.54002401107609,8.02900359897065,7.43667965635627,7.57744434629434,5.63267745345907,7.43437612169142,7.67291658030545,6.94590096119819,6.6012098916206,7.32000925763039,7.92853459515502,4.90408859311427,5.95731088466291,5.96038744851886,5.29392086451294,6.7571470587928,4.68088022407216,4.47999723419295,3.78439659503336,5.61800198275805,2.9213453010769,5.1899285678397,5.17899334660184,4.78047646385833
ECB_02208,8.52570823966303,8.95684301222706,10.2715778061897,9.04251211605905,6.78867239605831,9.13641721223886,8.96570902181492,9.14471432700037,8.58406619803371,7.41780701239306,8.44836591988144,9.07739249354469,9.23795043565252,9.64777840289082,6.47704997621657,9.78536951784463,9.67637395692608,9.34638105238129,7.1953207890922,5.30856264876044,9.49286021605635,8.63285777368915,7.83810705026868,8.79512354594161,3.74255458718171,8.93944006305468,6.34928667379164,6.80786275754272,7.63093012801176,8.42694735834402,8.50536534215348,9.99676153813116,10.0592216842038,9.66530401070868,9.52249614835108,7.71758783605304,9.442881197576,9.64970949991029,9.50616182797037,8.68351831052107,8.91775035656931,9.59647789452269,7.84618421607188,7.43043955389838,7.78838652657355,7.62676088228765,8.91871191417771,6.24392655479378,6.21069686976425,5.62561948967206,7.70259919138887,4.72459110129652,7.78829141439909,7.45731316292322,7.54923014238704
ECB_02209,7.7956861189528,8.20819467913217,9.04716752336735,8.27869303378901,6.09922360570194,8.15509604114546,7.78587295644222,8.18626448531481,7.96509309994726,6.39992381113025,7.20236130995823,7.69429584400996,8.12582288567746,8.12930773755131,6.01275850970066,8.26963105185514,8.15797745413711,8.08336262774463,6.20859105710261,3.61620318574406,8.14111583816857,7.58672168430418,6.92459247379931,7.7170672899074,-0.552484502152329,7.75936484872955,4.72248353113473,5.88513147541038,7.18329806896119,7.51522311911379,7.69730105316927,8.850555779756,8.30591624962544,8.29140993529042,7.54473101081679,7.1620374582622,8.15443901071201,8.58840707739473,8.28270527891291,7.14008281060382,7.51937299680853,8.08569466195303,6.2781218300146,6.84446273598783,6.98235360022594,6.39237783765785,7.76104138862788,4.84246806999419,4.56774531331694,4.38572117607056,6.8175496636276,4.3334406649808,6.47958102563043,6.36119409884827,6.56533898987709
ECB_02210,5.95694436195043,6.43746953167764,7.12501958822286,6.42590852847124,4.38828588597002,6.92674313498138,7.08047523168626,6.42488456185986,7.0750129495756,5.58187702453212,6.20914409748276,5.56496184571242,6.43681379126956,6.50527822907072,4.89379670815904,6.76992725838702,6.64290398944427,5.93132740301678,3.54783651359905,2.75774978444638,6.63171557190546,5.42337347323039,5.0008345595991,5.81681754963197,2.40451925427615,5.6839983517294,3.27306983345278,5.53191852397477,5.86535381611891,6.07277608521788,6.41398934116899,7.32938873863301,6.69047430196691,7.02344558234954,6.92924117282802,5.49907769739208,6.16259428524971,6.55867509202599,6.61483731989589,5.93768997803559,5.83441702339894,6.59310827416463,4.74216127794176,4.98813633692349,5.03968448250595,4.56847084948089,6.17472961745541,2.54625406183954,3.93690486406301,2.72875896220644,5.39352367110002,5.28506856782306,5.30132734030783,4.65101566572783,4.47585746878655
ECB_02211,7.63899977341229,8.04518392718899,8.24981145993989,7.57577334520423,6.48475186637913,7.9857615664847,8.24597008403365,8.05127351659244,7.86476724591394,6.42597572175641,7.23434348424836,7.27830554850665,7.55006174963114,8.12638672177508,6.20162730960226,8.50181435117115,7.98601502947951,8.09771770123638,5.7336509297573,2.75774978444638,8.4409035635665,7.15962800653507,7.51429152795536,6.4367711588277,-0.552484502152329,7.48899002399731,5.53764751528296,6.10281124715064,8.05824295228962,7.28603795213289,8.58858468133349,8.74116059348231,8.17498973244993,8.37984504648919,8.140332718969,6.61291927254422,7.82594201540207,8.00133755714003,8.35390953458431,8.01307115255086,7.73889634578637,8.21670848038664,6.24828270881012,6.13199940791742,6.61710748570646,6.7563514833563,7.90825756591295,5.80838777423793,5.52656974507088,4.11626261583038,6.45992049042089,6.4787018824136,7.39516049881353,6.89081667372694,6.80579738327129
ECB_02212,6.64408166615667,6.60293600169804,5.62064166212766,5.73955470355976,5.87665228744869,6.24006520907373,5.9236230695631,6.1189447331944,5.27086308236774,5.38341098300811,5.46822436890466,6.16015818607132,6.61037731659285,6.50527822907072,6.51824373286709,7.01106192391329,6.87664095923984,6.56879901052039,5.67627711621703,2.75774978444638,6.94408823872135,6.90551676193606,6.76423635546753,5.58841889451171,-0.552484502152329,6.09920097483907,5.11918880245063,5.1307498776425,6.96583347108407,6.46733644101831,7.52959672852043,7.00468651021698,6.62378356190996,6.8573563966815,6.02187863715335,5.90334181581378,6.85506181179312,6.42324140979648,6.77365737050259,6.75634946488799,6.32301163930747,6.47041604315161,5.41463272379989,5.67062625175749,5.90907689127463,5.68049871352722,7.09095017556643,4.76393813370637,5.33991447055178,4.38572117607056,5.81219919263957,-0.552484502152329,3.99829760819316,5.56459040324875,6.42192153859335
ECB_02213,6.16831216432995,5.86370322727279,5.21866250908325,5.21537381927745,5.65404108120372,5.77296538424095,5.82585543825345,5.6071714904374,5.27086308236774,4.03005757198895,4.98733051783124,5.47218625889335,6.1410250220581,6.07936582034854,5.53931783214469,5.90614406983925,5.94775457405406,5.5268597041767,4.16443861078667,3.61620318574406,5.59508196208949,5.37065983306885,5.11167274927042,4.70607513990218,2.40451925427615,5.89821818807791,4.81104203938642,4.11914864244738,6.5180863935059,6.05521579862631,6.54940979822418,6.34149364261319,5.93336852406224,5.45265655378743,5.02451366446009,5.49907769739208,5.58296279756197,5.46207924720724,5.79289486634737,6.14631684001952,5.79511697385596,5.76116569158904,5.41463272379989,5.36939071541657,5.68336511655817,4.76411555730733,5.82533876295841,5.24061458444429,4.94067186283794,3.78439659503336,3.57743740310434,-0.552484502152329,3.70545572390726,4.9012606561287,6.27661980803043
ECB_02214,8.9272014187567,8.99009375714299,6.41094485505544,8.96945718531935,10.6997075421798,9.19429598008797,8.88212759395102,8.68786487416658,8.91173149547818,9.18535768478256,9.28381038174452,9.30957839952401,8.89619348636925,8.16675235812934,10.3216957798279,8.52421459093282,8.57129551635775,8.10484202689174,9.75875786029223,9.1687990487746,8.96568710142806,8.55233073354076,8.25502789505571,8.62463447105214,10.5119059810499,8.91914825874078,9.87147638718277,8.93367850848915,8.08873839168851,9.2342942339128,8.37077882816479,7.82211404042851,8.14695043935469,7.59284676834428,7.61394465510863,9.5225741976258,7.68410046023281,8.18495473680501,8.10804521311599,7.7380888048018,8.73371793298238,8.23684441852822,9.4187655359553,8.75890536274534,9.01077492759113,8.86493780909357,8.43894982161661,8.92910766669046,8.91809314006589,9.04378940907311,8.72828396923865,-0.552484502152329,6.77799555210191,7.98539363740972,8.90023849328268
ECB_02215,4.14333244361385,4.76292671224403,6.11147222288513,5.16389487037848,4.28834472066822,4.5029335926835,4.851912318126,4.82246439329389,4.78396709559228,4.41576272483775,4.4025173926287,5.1986639560412,5.38453651169478,6.25011642717734,3.37142688061511,5.73742717416416,4.9253339814006,4.34528076232222,3.54783651359905,2.75774978444638,4.66201465996309,4.30828828538498,3.52938884408507,3.25807488605778,3.74255458718171,4.15334864669242,3.877185960601,2.94854312654682,4.89815143121259,3.66978642915409,4.17956340139774,4.93166275020875,6.15665597159366,5.76569707553133,6.24774530912959,4.93531027497579,5.50720593442393,5.11428836455719,4.57299234194221,4.57791878574995,4.81210122283936,5.50396693654369,4.82539820549968,2.94504223113572,3.15791727466853,4.07314109872073,2.61894413626913,4.17369882992038,3.64525579282055,2.72875896220644,3.34510701081559,-0.552484502152329,2.06413154193516,2.93432508045815,3.80996615287584
ECB_02216,3.7806885925062,4.05377453966177,4.49880905445431,3.77582567983388,3.28033275708221,3.94593672236779,4.95515723774914,3.71131657767819,5.00251110627188,4.12868080402692,3.86161479138209,3.34500730694859,3.9755242510301,4.00537889882982,3.17832878705674,3.66351042738498,4.73134855513762,3.01556073281124,4.16443861078667,2.75774978444638,3.00318391024923,2.89889523140115,4.60564866468164,4.54528922002209,2.40451925427615,3.53718979690328,3.27306983345278,1.4863609217343,3.66850685539725,4.0709759344663,3.27904152561757,4.18527635045886,3.77731512159459,3.39437394301383,4.15823627369729,3.53111828756079,3.9283980621929,3.61542728153238,4.60822132403084,3.73783009831495,4.29038767211717,3.9404354635744,3.81135313922619,2.60538524563864,3.8463527820385,4.21384647004051,4.15741723909467,2.88298433414926,3.93690486406301,3.78439659503336,3.95271561967253,3.79458134215393,2.83942489179325,2.59516656559721,4.21053879285444
ECB_02217,4.43270316495931,4.51946501932252,4.11153291290077,3.96849456225477,4.18094189725989,3.82058322676426,4.36545523022422,3.64121423272253,4.04299933515916,3.7696256118327,3.86161479138209,3.77720218188162,3.75607441256956,3.52576470177972,3.37142688061511,3.66351042738498,4.68920843986222,3.75855241445894,3.78401987061736,3.61620318574406,3.44752693884478,4.06426912198776,4.26528427918047,5.21372273933423,3.74255458718171,4.81195617233322,3.27306983345278,2.94854312654682,3.47029391592485,3.92365814049338,3.08772716427736,4.23585596553601,3.65900392502049,4.01696388245882,3.62496740409994,4.12297008876365,3.24588021456491,3.88231704186199,4.55143379709222,4.91069050878053,4.32762705704487,4.44338186290856,4.45900561260102,4.3599451675197,4.45999538949234,4.66961187335375,4.3758232592572,3.75289440084905,3.64525579282055,3.95988799118912,3.06754432411099,-0.552484502152329,5.06919574585234,3.63496736644799,4.85686370466808
ECB_02218,6.55666155308078,6.16840348777413,4.31815775846518,5.85764029474493,5.5283653200282,5.99188074706808,5.67851501269521,5.69606674045967,5.77029720943613,6.10164702120011,5.72393664448813,5.45289275345874,5.797527964081,5.67787893735955,5.45695253038224,5.76277196147669,6.25255215139307,5.34622930960831,5.42080659702656,4.14916597216301,5.92611639152852,5.90326144914227,6.08336411554738,5.41320753736532,4.42193366075436,6.04028838231356,4.89447170920727,5.19535712281758,5.73919302580459,6.01944055123044,5.58813358716535,6.42005060807747,5.05705946577345,4.54048914076977,4.54637566110673,5.40259830146329,5.18942479607406,5.28950796976443,7.14000067652088,6.09234475140456,6.1777920690653,5.91023551665598,5.24365847206876,5.7152381416652,6.39270018369853,5.818962054018,6.3394913753975,5.5982373319768,6.15516561344278,5.99098902720231,5.98332417169847,2.9213453010769,5.1899285678397,6.38875192140157,6.14578464229778
