,MURI_021,MURI_022,MURI_030,MURI_031,MURI_039,MURI_040,MURI_048,MURI_049,MURI_057,MURI_058,MURI_073,MURI_074,MURI_075,MURI_076,MURI_081,MURI_083,MURI_084,MURI_086,MURI_088,MURI_090,MURI_092,MURI_094,MURI_096,MURI_102,MURI_103,MURI_112,MURI_113,MURI_114,MURI_116,MURI_124,MURI_125,MURI_126,MURI_128,MURI_136,MURI_137,MURI_138,MURI_140
ECB_00333,4.24940687552257,2.86982784559127,5.52121429442947,3.28554930193785,2.6628065076419,2.87158106299093,1.98470183076886,2.8282676727279,1.79042804382631,1.04468529003581,2.12506976927312,-1.00561683399571,-1.00561683399571,1.64163911032281,3.674578193486,-1.00561683399571,3.53991441781456,2.33965914214827,4.87692707045396,3.17692574643132,2.4646329261049,3.70059905821753,3.20014645068536,2.48819384788483,1.9667423436218,2.83370525524915,4.04911430829413,3.15259128789752,3.27776096561248,1.97326857277938,3.8102434605245,3.17638741245331,2.74772362897513,2.03961894568474,2.5739693593664,1.46393462202154,2.36316358107565
ECB_00334,-1.00561683399571,1.79224471783389,1.21130776791487,1.72941710042363,1.61610891687303,2.4196383000507,1.26613450863434,1.0748905626732,1.10300506165514,3.68339362677702,1.67834476671753,-1.00561683399571,-1.00561683399571,1.64163911032281,-1.00561683399571,-1.00561683399571,2.66365186143985,2.02509791607273,2.73072248816251,1.01958901591411,0.680589843079715,1.5435382187692,1.03532034288534,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.57991877861144,-1.00561683399571,-1.00561683399571,1.25646594466545,-1.00561683399571,-1.00561683399571,1.2196785387649,1.59995684492287,0.897596777823024,-1.00561683399571,0.887166995894152
ECB_00335,-1.00561683399571,1.79224471783389,-1.00561683399571,-1.00561683399571,0.958750151417234,2.2799759049297,2.45613988221712,1.75664448000761,2.24671353038616,3.81105870687126,2.4633940456821,-1.00561683399571,-1.00561683399571,2.92107999357849,4.09271964780999,-1.00561683399571,4.48873149302229,3.77758500292316,1.60611371554942,1.01958901591411,1.67942976891989,1.15084684365972,2.15833725089341,1.70008145228657,1.25095081942347,1.76129551829105,3.21333776937612,1.1403171936644,1.63135272432133,-1.00561683399571,1.12940665466883,-1.00561683399571,2.18264084898505,4.07547720799977,1.5414634059853,2.21647055814393,2.55869482871943
ECB_00336,4.95646684556851,2.24868008762896,6.52808531138771,2.71054602996467,3.41265571318142,3.55238148464261,2.80930455791779,3.05928268534137,2.24671353038616,2.17061902210907,4.99073935271464,1.55600616606926,-1.00561683399571,4.4541027549086,4.41637406802951,-1.00561683399571,4.22962442125835,3.91526193058556,5.72283574700774,4.588414783498,4.26738553213333,5.49441824482781,4.68092251133616,5.25778069337848,3.9874514274524,4.08895405917271,4.93435581109319,3.15259128789752,5.25109129891563,4.35350404267805,5.01379910045495,4.65543546117488,3.80037425032107,2.37361156992038,5.99982501425008,-1.00561683399571,5.47387082244459
ECB_00337,1.05605533782465,1.10451902518148,1.91973468044421,-1.00561683399571,1.61610891687303,1.95072576724406,1.26613450863434,1.0748905626732,-1.00561683399571,1.04468529003581,1.67834476671753,-1.00561683399571,-1.00561683399571,1.64163911032281,-1.00561683399571,-1.00561683399571,2.34972169954975,1.95275166567782,2.16682176258446,1.01958901591411,2.4646329261049,2.0970186795778,-1.00561683399571,1.70008145228657,-1.00561683399571,-1.00561683399571,1.81604920489012,-1.00561683399571,2.19490185042797,1.25646594466545,-1.00561683399571,-1.00561683399571,1.92967473300388,0.945486063201643,0.897596777823024,-1.00561683399571,3.18842671181713
ECB_00338,2.18550694205654,1.79224471783389,0.631563143035222,2.52159845184156,2.39215676199669,2.96527759490284,1.26613450863434,4.08305446853527,3.29904135894171,1.04468529003581,2.12506976927312,-1.00561683399571,-1.00561683399571,2.69303552852661,5.85323526294358,-1.00561683399571,2.9108969317539,3.03837810622864,2.87801879879716,1.68992492716774,2.4646329261049,2.30864538793376,1.70894058163646,1.70008145228657,-1.00561683399571,2.21515560292139,2.01772418104533,1.1403171936644,2.19490185042797,-1.00561683399571,1.12940665466883,1.68948461680102,2.89526936898067,4.24626024812927,3.58200194866514,-1.00561683399571,2.73056012881347
ECB_00339,1.7339603467871,3.47638006093095,1.61100437737158,2.87735993023432,-1.00561683399571,3.13606301904459,-1.00561683399571,-1.00561683399571,-1.00561683399571,3.92831509924529,1.01002071771606,-1.00561683399571,-1.00561683399571,2.08509626757708,5.05091926559563,-1.00561683399571,0.999379095277837,1.17493107763482,-1.00561683399571,1.01958901591411,1.67942976891989,2.30864538793376,2.77235714353897,1.02798834777477,1.9667423436218,1.07875665052434,1.57991877861144,1.83512473012546,1.63135272432133,1.97326857277938,-1.00561683399571,2.47610887160852,1.62032760865232,1.59995684492287,3.80512405084054,2.21647055814393,1.65033744589941
ECB_00340,-1.00561683399571,-1.00561683399571,1.61100437737158,0.716665695175811,-1.00561683399571,0.87904025142813,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.04468529003581,-1.00561683399571,-1.00561683399571,1.42355740858648,1.64163911032281,-1.00561683399571,-1.00561683399571,2.05803047182434,0.702611090737514,-1.00561683399571,-1.00561683399571,0.680589843079715,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.12940665466883,-1.00561683399571,-1.00561683399571,0.945486063201643,-1.00561683399571,-1.00561683399571,-0.00976299257872103
ECB_00341,-1.00561683399571,-1.00561683399571,1.21130776791487,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,0.00804877050670008,0.493356967086026,-1.00561683399571,1.01958901591411,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,0.646099854993164,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,0.897596777823024,-1.00561683399571,-0.00976299257872103
ECB_00342,-1.00561683399571,1.10451902518148,-1.00561683399571,0.716665695175811,-1.00561683399571,0.87904025142813,1.26613450863434,-1.00561683399571,1.10300506165514,1.04468529003581,1.67834476671753,-1.00561683399571,2.16948159059943,0.979751007580595,-1.00561683399571,-1.00561683399571,3.09583484178253,1.41496862483371,-1.00561683399571,-1.00561683399571,1.99261407455985,1.84770989873049,-1.00561683399571,-1.00561683399571,1.25095081942347,1.07875665052434,0.409785388242101,1.1403171936644,1.63135272432133,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.92967473300388,1.59995684492287,2.30625057997197,-1.00561683399571,2.49646280464336
ECB_00343,2.80171296336678,-1.00561683399571,2.73657510699286,1.31790277430108,2.05725233189452,2.77130895994015,1.26613450863434,1.0748905626732,1.79042804382631,1.04468529003581,-1.00561683399571,-1.00561683399571,-1.00561683399571,0.979751007580595,0.956279466977392,-1.00561683399571,1.73531662291071,1.17493107763482,1.91451918816367,1.01958901591411,2.81814045703577,0.583624149475551,1.70894058163646,2.14870937472268,-1.00561683399571,1.76129551829105,0.929054964304946,1.1403171936644,3.16496090510047,1.97326857277938,-1.00561683399571,2.137187825866,1.92967473300388,-1.00561683399571,0.897596777823024,-1.00561683399571,3.18842671181713
ECB_00344,1.05605533782465,-1.00561683399571,1.61100437737158,1.72941710042363,2.6628065076419,0.87904025142813,1.26613450863434,-1.00561683399571,-1.00561683399571,2.78563172223633,1.67834476671753,-1.00561683399571,-1.00561683399571,0.979751007580595,-1.00561683399571,-1.00561683399571,1.3435778510473,0.880546743925401,1.60611371554942,1.01958901591411,1.27283047126626,2.80172548198106,2.4982895975108,-1.00561683399571,1.25095081942347,-1.00561683399571,1.81604920489012,1.1403171936644,1.63135272432133,-1.00561683399571,1.12940665466883,1.01922503921364,-1.00561683399571,-1.00561683399571,2.79918592351857,-1.00561683399571,1.07940125980103
ECB_00345,-1.00561683399571,-1.00561683399571,0.631563143035222,-1.00561683399571,2.05725233189452,1.51872265502614,-1.00561683399571,1.0748905626732,1.10300506165514,-1.00561683399571,1.01002071771606,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,3.20438978284979,2.73139978722961,0.628074683817144,1.01958901591411,0.680589843079715,-1.00561683399571,1.70894058163646,-1.00561683399571,1.25095081942347,-1.00561683399571,1.81604920489012,1.83512473012546,1.63135272432133,1.25646594466545,-1.00561683399571,-1.00561683399571,2.58314095711197,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.9616486261366
ECB_00346,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,0.371013982622411,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.04468529003581,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,2.34972169954975,-1.00561683399571,0.628074683817144,-1.00561683399571,1.27283047126626,0.583624149475551,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,0.929054964304946,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.2196785387649,-1.00561683399571,-1.00561683399571,-1.00561683399571,0.887166995894152
ECB_00347,1.7339603467871,1.10451902518148,0.631563143035222,1.72941710042363,2.05725233189452,0.87904025142813,1.98470183076886,1.75664448000761,1.10300506165514,2.78563172223633,1.67834476671753,-1.00561683399571,1.42355740858648,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.66545290721429,1.7957148228047,1.91451918816367,-1.00561683399571,0.680589843079715,1.5435382187692,2.15833725089341,-1.00561683399571,-1.00561683399571,1.07875665052434,2.19395686366717,1.1403171936644,2.19490185042797,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.62032760865232,-1.00561683399571,1.97564606639773,-1.00561683399571,2.73056012881347
ECB_00348,-1.00561683399571,-1.00561683399571,0.631563143035222,2.87735993023432,-1.00561683399571,0.87904025142813,1.26613450863434,1.0748905626732,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,3.30233076058136,0.979751007580595,-1.00561683399571,-1.00561683399571,1.21653059745174,1.41496862483371,1.20691824685444,-1.00561683399571,1.27283047126626,1.15084684365972,1.70894058163646,-1.00561683399571,-1.00561683399571,-1.00561683399571,0.929054964304946,-1.00561683399571,1.22958220164433,1.25646594466545,-1.00561683399571,1.68948461680102,0.638219097962076,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.86543974155976
ECB_00349,5.30259423246995,3.30123505233494,5.2236162991018,5.14209300249646,3.55168215495419,4.01242803231201,1.98470183076886,2.8282676727279,3.29904135894171,3.38802648706191,4.64080150373756,-1.00561683399571,2.65378541189651,3.29058922673669,6.16484204821174,-1.00561683399571,5.35583361415262,4.40368541887684,4.52305862254747,4.44289277681489,4.26738553213333,5.1856477230228,4.4676470505401,4.60170477885197,3.8451606503765,3.43850153346218,4.04911430829413,3.95494004052681,3.95668261977238,3.85302487024162,4.45049686308861,4.8410654700137,3.72375279920326,2.87053755923253,1.97564606639773,-1.00561683399571,3.76224808495007
ECB_00350,1.7339603467871,1.10451902518148,3.63087427655551,1.31790277430108,0.958750151417234,0.371013982622411,-1.00561683399571,1.0748905626732,1.79042804382631,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,3.7905089698784,2.15946555465881,1.20691824685444,1.01958901591411,0.680589843079715,2.49267246375159,2.15833725089341,2.48819384788483,-1.00561683399571,1.07875665052434,1.81604920489012,2.91970448002281,1.9414251922873,-1.00561683399571,2.90454177984884,1.01922503921364,0.638219097962076,-1.00561683399571,-1.00561683399571,-1.00561683399571,2.21599600648676
ECB_00351,-1.00561683399571,1.10451902518148,1.61100437737158,1.72941710042363,2.6628065076419,1.75156347707767,1.26613450863434,5.33243920834642,1.79042804382631,-1.00561683399571,1.01002071771606,-1.00561683399571,-1.00561683399571,1.64163911032281,3.54784765464993,-1.00561683399571,6.26238329912742,3.42895162091118,2.38068345687049,1.01958901591411,3.63201587386485,1.15084684365972,-1.00561683399571,1.70008145228657,1.9667423436218,1.76129551829105,1.81604920489012,1.1403171936644,1.63135272432133,2.79652836871931,1.12940665466883,1.01922503921364,2.89526936898067,4.39892683045753,2.5739693593664,-1.00561683399571,3.76224808495007
ECB_00353,-1.00561683399571,-1.00561683399571,-1.00561683399571,0.716665695175811,-1.00561683399571,0.371013982622411,-1.00561683399571,2.21011351930345,-1.00561683399571,1.04468529003581,2.12506976927312,-1.00561683399571,-1.00561683399571,1.64163911032281,0.956279466977392,-1.00561683399571,4.33232507067112,2.49947255682764,1.91451918816367,-1.00561683399571,1.67942976891989,0.583624149475551,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,0.409785388242101,1.83512473012546,0.646099854993164,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.2196785387649,-1.00561683399571,-1.00561683399571,-1.00561683399571,2.21599600648676
ECB_00354,1.05605533782465,-1.00561683399571,0.631563143035222,-1.00561683399571,2.39215676199669,1.75156347707767,-1.00561683399571,2.21011351930345,1.10300506165514,1.04468529003581,3.33621684911596,1.55600616606926,-1.00561683399571,1.64163911032281,1.6131018953478,-1.00561683399571,5.37020306557758,4.97079718064884,1.91451918816367,1.01958901591411,2.81814045703577,1.5435382187692,1.03532034288534,1.02798834777477,-1.00561683399571,1.07875665052434,2.19395686366717,-1.00561683399571,2.5960757468251,-1.00561683399571,-1.00561683399571,1.68948461680102,2.58314095711197,3.06629762656172,1.5414634059853,-1.00561683399571,3.0224207185529
ECB_00355,2.18550694205654,2.24868008762896,2.88395757549721,1.72941710042363,1.61610891687303,1.23742739365819,-1.00561683399571,1.75664448000761,-1.00561683399571,2.78563172223633,1.67834476671753,-1.00561683399571,-1.00561683399571,0.979751007580595,4.79638953232565,-1.00561683399571,4.57192102132425,4.72567729187631,3.13367243275752,2.97932443604377,3.22427230371685,2.9343060561519,2.4982895975108,1.02798834777477,2.78923119119234,1.76129551829105,3.43777189264395,1.83512473012546,3.27776096561248,1.25646594466545,1.12940665466883,2.74948017874183,3.64281965173657,3.53106408835162,2.79918592351857,-1.00561683399571,3.62442692025923
ECB_00356,3.56034070424353,3.77327618006652,4.38923380484796,4.14930510451956,3.25871628712042,2.87158106299093,2.80930455791779,3.72894888344077,2.24671353038616,2.5111643331073,2.96538532459886,-1.00561683399571,2.16948159059943,3.29058922673669,5.98116875114741,1.56082104659606,7.08899921226643,6.66826664823105,3.62460097321565,2.97932443604377,4.08507736226719,3.1674819971917,4.12305950512868,3.65804970686043,3.07160622309543,3.43850153346218,4.09369766016148,3.15259128789752,3.27776096561248,1.25646594466545,2.62662572515849,1.01922503921364,4.19019416800442,4.32461450208886,2.30625057997197,-1.00561683399571,4.72334283518132
ECB_00357,2.80171296336678,2.59289420202836,3.7117550627365,2.30361198600374,1.61610891687303,2.4196383000507,1.26613450863434,2.21011351930345,1.10300506165514,1.04468529003581,1.67834476671753,-1.00561683399571,-1.00561683399571,0.979751007580595,1.6131018953478,-1.00561683399571,5.70379611891309,5.67670993653301,3.78200352803687,3.35056431647525,3.63201587386485,2.30864538793376,2.77235714353897,1.70008145228657,1.9667423436218,3.59424412364922,3.63183323390421,2.29505195296591,2.76089287612866,1.97326857277938,2.62662572515849,2.137187825866,2.18264084898505,2.64364130371998,1.97564606639773,-1.00561683399571,3.10782612771738
ECB_00358,1.7339603467871,-1.00561683399571,3.25232985931926,-1.00561683399571,2.39215676199669,2.96527759490284,-1.00561683399571,1.0748905626732,1.10300506165514,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.64163911032281,6.00544816067452,-1.00561683399571,1.14810278357419,2.73139978722961,1.91451918816367,1.68992492716774,0.680589843079715,2.49267246375159,1.03532034288534,1.02798834777477,-1.00561683399571,2.21515560292139,0.409785388242101,-1.00561683399571,1.63135272432133,-1.00561683399571,1.82207115892421,2.47610887160852,1.2196785387649,-1.00561683399571,2.30625057997197,-1.00561683399571,1.52868706406958
ECB_00359,5.34589809781035,4.01926221529158,6.11819674349313,5.78842376374504,2.05725233189452,3.92215208012639,2.45613988221712,2.21011351930345,1.10300506165514,1.04468529003581,4.1777083576638,-1.00561683399571,-1.00561683399571,3.58416568785177,6.38438857739312,-1.00561683399571,5.35943942088905,4.15647518309928,3.78200352803687,3.35056431647525,3.63201587386485,4.5667180279704,3.79676409859609,4.29416955712849,4.11693642373844,3.26379775380901,4.72369691225087,3.95494004052681,3.3823371516177,3.69504425356837,3.13712553418407,3.17638741245331,3.46585496223667,4.32461450208886,2.99366898069438,1.46393462202154,4.64005237060489
ECB_00360,1.7339603467871,-1.00561683399571,0.631563143035222,-1.00561683399571,0.958750151417234,1.23742739365819,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.01002071771606,-1.00561683399571,3.01448121335993,2.08509626757708,-1.00561683399571,-1.00561683399571,0.100489445935318,0.493356967086026,-1.00561683399571,-1.00561683399571,0.680589843079715,0.583624149475551,1.70894058163646,-1.00561683399571,1.9667423436218,1.07875665052434,0.409785388242101,-1.00561683399571,0.646099854993164,-1.00561683399571,-1.00561683399571,1.01922503921364,1.62032760865232,-1.00561683399571,-1.00561683399571,-1.00561683399571,-0.00976299257872103
ECB_00361,2.80171296336678,-1.00561683399571,2.57219232512962,1.72941710042363,2.05725233189452,2.96527759490284,-1.00561683399571,2.8282676727279,2.24671353038616,2.17061902210907,2.73636199393371,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,4.56568953978717,3.31968593511978,1.60611371554942,3.17692574643132,2.24827533704612,3.54389202986587,2.15833725089341,1.02798834777477,-1.00561683399571,2.55781506968314,2.49156809185286,2.29505195296591,1.63135272432133,2.44386248588855,2.62662572515849,2.74948017874183,3.02900282747459,3.23849219492647,2.79918592351857,-1.00561683399571,2.4313786807524
ECB_00362,1.7339603467871,2.59289420202836,2.88395757549721,2.30361198600374,-1.00561683399571,1.75156347707767,1.26613450863434,1.0748905626732,-1.00561683399571,1.72024694893861,2.12506976927312,-1.00561683399571,-1.00561683399571,0.979751007580595,3.40885412779479,-1.00561683399571,4.6417112961672,3.69256294487493,3.13367243275752,1.01958901591411,1.99261407455985,3.05563380252873,2.15833725089341,1.70008145228657,-1.00561683399571,3.26379775380901,2.49156809185286,2.29505195296591,2.40963741066432,1.97326857277938,1.12940665466883,2.74948017874183,2.58314095711197,3.06629762656172,1.97564606639773,-1.00561683399571,2.21599600648676
ECB_00363,2.18550694205654,1.10451902518148,1.61100437737158,-1.00561683399571,0.958750151417234,1.23742739365819,1.98470183076886,1.75664448000761,-1.00561683399571,-1.00561683399571,2.12506976927312,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,4.43504407412856,3.75679587861748,1.60611371554942,-1.00561683399571,1.27283047126626,2.49267246375159,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.07875665052434,1.57991877861144,2.29505195296591,2.40963741066432,1.97326857277938,-1.00561683399571,1.68948461680102,2.74772362897513,2.03961894568474,1.5414634059853,-1.00561683399571,1.86543974155976
ECB_00364,2.80171296336678,1.79224471783389,3.54517186928842,2.87735993023432,2.39215676199669,1.75156347707767,2.45613988221712,2.21011351930345,1.10300506165514,1.72024694893861,2.4633940456821,-1.00561683399571,-1.00561683399571,2.42142136874515,0.956279466977392,-1.00561683399571,5.82610112092729,5.41702032920058,3.5389294779152,1.68992492716774,3.33756209197506,3.1674819971917,2.4982895975108,-1.00561683399571,1.25095081942347,4.08895405917271,2.84615121276037,2.64136549611845,3.04252282494555,3.69504425356837,1.82207115892421,2.74948017874183,3.64281965173657,2.37361156992038,0.897596777823024,-1.00561683399571,3.2647373100542
ECB_00365,1.05605533782465,-1.00561683399571,0.631563143035222,2.04574985279973,0.958750151417234,0.371013982622411,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.42355740858648,0.979751007580595,-1.00561683399571,-1.00561683399571,3.3127798995483,1.61854912438162,-1.00561683399571,-1.00561683399571,1.27283047126626,0.583624149475551,-1.00561683399571,-1.00561683399571,1.25095081942347,-1.00561683399571,1.57991877861144,-1.00561683399571,0.646099854993164,-1.00561683399571,1.12940665466883,1.68948461680102,2.89526936898067,-1.00561683399571,1.5414634059853,-1.00561683399571,1.65033744589941
ECB_00366,3.82836354684334,4.65002441696904,3.7883293877989,4.08284670487877,4.62287793961663,5.58288295381215,3.09219945839369,1.0748905626732,4.22699168886715,7.22280135373334,3.33621684911596,1.55600616606926,-1.00561683399571,4.13001333542965,5.65262009802845,-1.00561683399571,4.76104064596405,4.7678060047283,3.78200352803687,3.8897068141332,3.63201587386485,4.14426201253659,4.02229286478643,4.20581105353531,3.07160622309543,2.83370525524915,5.22212201960031,3.35287790192803,4.64316774257195,2.44386248588855,3.13712553418407,3.64470121687892,3.55705872248626,4.16339828098495,5.52327089621236,4.53694147187559,2.73056012881347
ECB_00367,6.32828500785254,5.14021107513716,5.49862984669464,5.68028385088914,4.49107471178521,5.01264516372997,4.65427674389306,3.72894888344077,4.78671299962882,3.54328355323102,5.96822965317447,2.81697264887742,3.92698461867115,4.94188051132281,8.94561452472912,2.32857802708817,4.24920365678159,4.36302910098283,5.55869104106579,5.32954805222616,5.10821708972695,6.80588051067336,5.68633693955703,5.7388627269406,3.07160622309543,3.59424412364922,4.90964619609147,5.29611080118379,5.71786344004432,4.64011124327948,6.07778865606505,5.24370350030801,5.09143725012539,3.65767312462381,4.85736183567064,-1.00561683399571,4.30355709025845
ECB_00368,1.05605533782465,2.24868008762896,1.21130776791487,1.31790277430108,0.958750151417234,1.75156347707767,-1.00561683399571,3.25815963492196,1.10300506165514,1.04468529003581,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.64163911032281,5.3829227151399,-1.00561683399571,5.17530731283705,3.85786226341391,1.60611371554942,2.47661121086072,2.4646329261049,1.84770989873049,-1.00561683399571,-1.00561683399571,1.25095081942347,1.07875665052434,2.61982121098375,2.29505195296591,1.22958220164433,-1.00561683399571,1.12940665466883,1.01922503921364,1.92967473300388,2.64364130371998,2.79918592351857,-1.00561683399571,1.9616486261366
ECB_00369,-1.00561683399571,1.79224471783389,2.38629849142442,3.93995497059372,2.05725233189452,2.77130895994015,-1.00561683399571,1.75664448000761,1.79042804382631,3.01573685809702,-1.00561683399571,-1.00561683399571,3.01448121335993,5.45813422339342,1.6131018953478,3.48088819518938,5.75396924541853,4.00611763455078,1.91451918816367,2.97932443604377,3.44256227762903,2.9343060561519,1.03532034288534,1.70008145228657,1.9667423436218,1.76129551829105,0.929054964304946,1.1403171936644,2.90863005492573,-1.00561683399571,-1.00561683399571,-1.00561683399571,3.26399094114505,2.03961894568474,0.897596777823024,-1.00561683399571,2.78353352333296
ECB_00370,1.05605533782465,-1.00561683399571,-1.00561683399571,-1.00561683399571,2.05725233189452,1.95072576724406,-1.00561683399571,1.0748905626732,-1.00561683399571,1.04468529003581,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.64163911032281,-1.00561683399571,-1.00561683399571,2.3787034503918,1.95275166567782,1.91451918816367,1.01958901591411,1.27283047126626,-1.00561683399571,1.03532034288534,-1.00561683399571,-1.00561683399571,1.07875665052434,0.929054964304946,1.1403171936644,2.5960757468251,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.59995684492287,1.97564606639773,1.46393462202154,1.86543974155976
ECB_00371,1.05605533782465,2.24868008762896,1.91973468044421,3.02672454214871,2.39215676199669,2.4196383000507,1.26613450863434,-1.00561683399571,2.24671353038616,1.04468529003581,1.01002071771606,-1.00561683399571,-1.00561683399571,0.979751007580595,3.79104084823527,-1.00561683399571,5.30063593704298,4.3069723716802,3.13367243275752,2.13766667172632,2.96669212938702,2.49267246375159,2.15833725089341,1.02798834777477,-1.00561683399571,-1.00561683399571,2.94714717008873,1.1403171936644,2.76089287612866,1.97326857277938,1.82207115892421,2.47610887160852,2.18264084898505,2.03961894568474,2.79918592351857,2.21647055814393,2.55869482871943
ECB_00372,3.23061557383023,3.30123505233494,3.1397436105421,3.16196957314548,1.61610891687303,3.42655917037392,1.26613450863434,2.21011351930345,2.24671353038616,1.72024694893861,3.33621684911596,-1.00561683399571,-1.00561683399571,0.979751007580595,3.54784765464993,-1.00561683399571,3.21240943383393,2.44817666342469,4.17150757702681,2.13766667172632,2.4646329261049,4.79223343099606,3.20014645068536,2.99153483523193,1.25095081942347,2.83370525524915,3.36678852260594,3.82637416570083,2.19490185042797,2.79652836871931,3.66917186590922,3.50490018177655,3.15130623539607,2.37361156992038,2.30625057997197,-1.00561683399571,2.78353352333296
ECB_00373,3.82836354684334,2.86982784559127,3.1397436105421,3.69489377416707,5.5281517476439,4.66869993306253,2.45613988221712,1.75664448000761,5.5814781746744,5.97082477001192,4.50233857898552,-1.00561683399571,-1.00561683399571,2.42142136874515,3.9990122121588,-1.00561683399571,2.94020741234737,3.20141295456504,3.98988680513956,3.17692574643132,2.96669212938702,5.07561178390913,3.20014645068536,3.65804970686043,1.25095081942347,2.55781506968314,3.04148115805557,2.91970448002281,3.81459369992391,1.25646594466545,4.53417212212574,4.09803956851669,4.00843604176885,1.59995684492287,3.45595300461507,1.46393462202154,3.47198230713154
ECB_00374,2.52676524872107,1.79224471783389,3.86103382761545,3.02672454214871,2.89015240741128,2.2799759049297,1.26613450863434,2.8282676727279,2.24671353038616,2.5111643331073,-1.00561683399571,-1.00561683399571,1.42355740858648,0.979751007580595,5.49005372923895,-1.00561683399571,3.50119921229194,3.55479254093189,2.38068345687049,1.01958901591411,1.99261407455985,2.30864538793376,1.70894058163646,2.48819384788483,2.78923119119234,2.83370525524915,3.21333776937612,2.64136549611845,2.90863005492573,1.25646594466545,1.82207115892421,3.35001919701221,3.36846720161689,3.06629762656172,1.97564606639773,-1.00561683399571,3.06575980451995
ECB_00375,-1.00561683399571,1.10451902518148,0.631563143035222,0.716665695175811,-1.00561683399571,2.2799759049297,-1.00561683399571,-1.00561683399571,-1.00561683399571,2.78563172223633,2.12506976927312,-1.00561683399571,-1.00561683399571,1.64163911032281,0.956279466977392,-1.00561683399571,2.27455847741733,2.15946555465881,0.628074683817144,-1.00561683399571,0.680589843079715,0.583624149475551,1.03532034288534,2.14870937472268,-1.00561683399571,1.07875665052434,1.29410739759113,-1.00561683399571,0.646099854993164,-1.00561683399571,-1.00561683399571,2.137187825866,1.2196785387649,0.945486063201643,-1.00561683399571,-1.00561683399571,2.05165284574228
ECB_00376,-1.00561683399571,2.24868008762896,-1.00561683399571,-1.00561683399571,1.61610891687303,0.87904025142813,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.04468529003581,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-0.544869860942489,0.235466100336312,0.628074683817144,-1.00561683399571,1.27283047126626,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.25095081942347,1.07875665052434,0.929054964304946,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571,1.2196785387649,-1.00561683399571,-1.00561683399571,-1.00561683399571,-1.00561683399571
