,MURI_016,MURI_017,MURI_018,MURI_019,MURI_020,MURI_025,MURI_026,MURI_027,MURI_028,MURI_029,MURI_034,MURI_035,MURI_036,MURI_037,MURI_038,MURI_043,MURI_044,MURI_045,MURI_046,MURI_047,MURI_052,MURI_053,MURI_054,MURI_055,MURI_056,MURI_069,MURI_070,MURI_071,MURI_072,MURI_077,MURI_078,MURI_079,MURI_080,MURI_085,MURI_087,MURI_089,MURI_091,MURI_093,MURI_095,MURI_097,MURI_098,MURI_099,MURI_100,MURI_101,MURI_106,MURI_107,MURI_108,MURI_110,MURI_118,MURI_119,MURI_120,MURI_122,MURI_130,MURI_131,MURI_132,MURI_134
YP_003045201.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.16281532778653,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.9381551187807,1.45620461278539,2.53307752254812,2.54336184352621,2.29246047889205,2.83426048543046,2.44967404387083,2.78051940415455,2.58252601942189,2.82859834958375,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045202.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.37166305830431,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.51140216854486,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.70318892042614,1.45620461278539,1.45620461278539,2.22629456109395,2.40306003074119,2.05160555530703,2.2715258874889,2.66175282808532,2.23831409452902,2.58252601942189,2.26801880286088,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.42801462785779,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045203.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.65736528636537,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.34891630663093,2.9621251098113,1.45620461278539,2.69591192466067,2.53307752254812,2.40306003074119,2.62338280630266,2.59486322095047,3.05357843536415,2.87901495774262,2.58252601942189,2.59008064409612,1.45620461278539,1.45620461278539,1.45620461278539,2.52058522917589,1.45620461278539,2.51455268829982,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045204.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.58463343190018,1.45620461278539,1.45620461278539,1.45620461278539,2.16281532778653,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.35759237893354,1.45620461278539,1.45620461278539,1.45620461278539,2.34586640156449,2.22629456109395,2.00934199115239,1.45620461278539,2.2715258874889,1.96024485642218,2.40848036360499,2.11732740879118,2.26801880286088,1.45620461278539,1.45620461278539,2.6084734655186,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045205.1,4.39383257728925,4.39012702925772,4.55433464437465,4.2522322537712,3.93322880392987,4.48253571121596,4.420761330245,4.24996222496937,4.50018536054461,3.82867477887168,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,4.1058758590388,4.48887040595741,3.18342841464107,3.16804452724021,3.17216455985028,3.95723657415162,3.16262952533176,2.94745422261072,2.77321374207518,2.97200137754779,2.83426048543046,2.83592412077011,2.54951799686112,2.58252601942189,2.59008064409612,4.12195997033624,4.03322249283459,4.00828236244536,3.92094422580104,3.98888204477164,4.05440526711815,1.45620461278539,2.41603866674472,3.06754455263956,1.45620461278539,3.24934473692214,1.45620461278539,2.41593597205036,2.81585875837673,1.45620461278539,1.45620461278539,1.45620461278539,2.43239114275527,1.45620461278539,1.45620461278539,2.49360825206977,3.21535890461658,1.45620461278539
YP_003045206.1,1.45620461278539,1.45620461278539,1.45620461278539,2.379876944523,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.44599495897669,1.45620461278539,2.4571392375241,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,3.31227090775754,3.39040648648256,2.97200137754779,3.27167059212498,3.81645162918347,3.64737240445254,3.45383139270902,3.33538375502741,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.51455268829982,1.45620461278539,2.41603866674472,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.44239408655257,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045207.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.65366054621049,2.54336184352621,2.29246047889205,2.44843486094256,2.44967404387083,2.01258234511513,2.58252601942189,2.59008064409612,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.51455268829982,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045208.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.44599495897669,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.65366054621049,2.40306003074119,2.86799564883862,2.03650659825432,2.56176341788487,2.61258249172268,2.58252601942189,2.67603456829401,2.26383790075506,1.45620461278539,1.45620461278539,2.21716913707173,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045209.1,1.45620461278539,1.45620461278539,1.45620461278539,2.74192698083873,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.51140216854486,1.45620461278539,1.45620461278539,2.16281532778653,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.33621851873048,2.34586640156449,2.53307752254812,2.66497852124787,2.62338280630266,2.2715258874889,2.66175282808532,2.87901495774262,3.01316139441472,2.75513178069899,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.41603866674472,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045210.1,3.20336783427337,2.72504626935168,1.45620461278539,1.45620461278539,1.45620461278539,3.69312693759043,1.45620461278539,3.56292067742616,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.92023904102442,1.45620461278539,1.45620461278539,2.4571392375241,2.83527032247215,2.82519682874713,2.97224833951967,3.34627090719533,2.70318892042614,2.9381551187807,3.16262952533176,3.03006271883951,2.87124182471808,3.06721358107433,2.44843486094256,3.17866364175925,2.72758557389895,2.88800129386654,3.13654862091699,3.32664688062158,3.23497398859575,1.45620461278539,3.2283320736996,4.16238008239308,3.21897883348175,2.42686681021983,3.28628103119454,3.28923983484165,2.75566009669542,3.24934473692214,3.27045713870458,1.45620461278539,1.45620461278539,1.45620461278539,2.80681853566365,2.82614787292257,2.43239114275527,2.41783365410299,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045211.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.16281532778653,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,3.16804452724021,2.35123823601386,1.45620461278539,2.34586640156449,2.39400703963932,2.54336184352621,2.29246047889205,2.44843486094256,2.56176341788487,3.1309226168457,2.74660374522413,2.59008064409612,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.21276479480329,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.42648644196012,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045212.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.5211844276545,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.33621851873048,1.45620461278539,2.39400703963932,2.23381202509065,2.05160555530703,1.45620461278539,1.96024485642218,3.1309226168457,1.92571554274477,2.12190634702315,1.45620461278539,1.45620461278539,1.45620461278539,2.21716913707173,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045213.1,1.45620461278539,1.45620461278539,2.3728831633648,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.37704926350499,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.22629456109395,2.54336184352621,1.45620461278539,2.03650659825432,1.96024485642218,2.23831409452902,2.38333932687557,2.38965568915373,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045214.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.69591192466067,2.00393274180959,2.00934199115239,2.29246047889205,2.2715258874889,2.16549104159058,2.40848036360499,2.11732740879118,2.26801880286088,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045215.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,3.21409022292338,3.22926058181184,1.45620461278539,1.45620461278539,3.18969224520001,2.4571392375241,1.45620461278539,1.45620461278539,1.45620461278539,2.70004391758013,3.17216455985028,2.33621851873048,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,4.98767332391848,5.07150239696896,4.44294027638037,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045216.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.16281532778653,1.45620461278539,2.84594231655333,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.69591192466067,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045217.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.58463343190018,1.45620461278539,2.5211844276545,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.34891630663093,1.45620461278539,1.45620461278539,1.45620461278539,2.53307752254812,2.96114586132268,3.23716080287798,2.83426048543046,3.23660825819684,3.01190490040529,2.58252601942189,2.89733161974641,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.42801462785779,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045218.1,4.31223302039169,3.92353710958416,3.55071094616253,3.95180036394859,2.99462844027675,4.04447560676866,3.95120933291161,4.70605877597764,4.16042839048325,3.70077024234894,1.45620461278539,3.57532432337205,3.97736482972446,4.26107939954783,2.92023904102442,4.03959216342662,4.42604099349444,3.86730359678238,4.32068888798273,3.83555450350751,4.64980254368857,4.26262668425664,4.18249986905331,3.95723657415162,4.16930350362229,3.73644388418453,3.26355918364213,4.07828923433658,4.06494099631165,3.11777752646097,3.40040999860292,3.57178121000724,3.88659501426085,2.82184438066121,1.45620461278539,4.31265501954662,3.46685477639409,3.09734823632162,2.92275789644872,3.93670536379508,3.63720885129175,2.41773155918187,3.24070977661966,4.28854326342012,3.27045713870458,2.79056243545705,2.43473746764489,3.08133912524457,2.80681853566365,1.45620461278539,2.43239114275527,2.79311761643239,1.45620461278539,3.18643025449061,1.45620461278539,4.56413050291809
YP_003045219.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.37166305830431,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.44599495897669,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.35759237893354,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.39400703963932,2.23381202509065,2.47359078200525,2.2715258874889,1.45620461278539,2.48182051576201,2.48853662505319,2.12190634702315,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.49360825206977,1.45620461278539,1.45620461278539
YP_003045220.1,1.45620461278539,1.45620461278539,1.45620461278539,2.379876944523,2.7308264588181,2.73321468557864,2.74157321848897,3.83281032939649,3.2237124743178,3.55911473030197,1.45620461278539,1.45620461278539,3.82404211567041,3.46787712384044,3.65314677397428,4.15571272512615,3.6220187665625,4.00129348302331,4.32068888798273,4.48887040595741,4.51481730432505,3.16804452724021,3.64604150666543,4.38697679044372,3.87446464863765,3.64270784646251,3.55954869281231,3.38622648605861,3.7013390304493,3.77994432410553,3.23905682194783,3.8424358272964,3.54618241638797,4.8608743051778,4.8980005396334,4.7238113197577,4.19839745141159,4.75143670229292,3.83011471654078,3.65872004193588,3.06487484793063,3.28923983484165,3.72813347949278,4.09426079738299,3.27045713870458,3.63700447052309,2.43473746764489,3.08133912524457,2.80681853566365,2.44239408655257,2.81270427820494,2.79311761643239,1.45620461278539,1.45620461278539,2.51221962149606,3.09940805621251
YP_003045221.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,3.45116878725332,3.22926058181184,1.45620461278539,2.65736528636537,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.71179222158204,2.95842330305791,2.70318892042614,2.9381551187807,2.34586640156449,2.65366054621049,2.66497852124787,2.62338280630266,2.03650659825432,2.44967404387083,2.87901495774262,2.58252601942189,2.38965568915373,1.45620461278539,1.45620461278539,2.28151186945927,2.52058522917589,2.30925956431604,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.75566009669542,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.49360825206977,1.45620461278539,2.82020815055036
YP_003045222.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.3734297358274,1.45620461278539,2.74065833310067,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,5.03909292991018,4.99298812353164,4.46387089056777,4.62383522612804,4.42604099349444,3.71845338547962,2.83527032247215,1.45620461278539,3.18342841464107,3.16804452724021,2.9621251098113,2.68283385303278,3.75993274258603,3.1794566290405,3.19486729035308,3.23716080287798,3.19627014088681,3.11777752646097,3.05294622545396,3.01316139441472,3.46600706448213,2.26383790075506,2.29133788197603,1.45620461278539,3.35328550096067,2.30925956431604,3.08025627156136,2.80527450815516,3.06487484793063,3.28923983484165,2.75566009669542,3.59511396451176,3.27045713870458,2.41593597205036,3.09432144529808,1.45620461278539,1.45620461278539,2.44239408655257,1.45620461278539,2.41783365410299,2.54361778694475,1.45620461278539,1.45620461278539,1.45620461278539
YP_003045223.1,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.4571392375241,2.83527032247215,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.22629456109395,2.66497852124787,2.29246047889205,2.2715258874889,2.32068355675279,2.48182051576201,2.66796753222098,2.26801880286088,1.45620461278539,1.45620461278539,1.45620461278539,2.52058522917589,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,1.45620461278539,2.41783365410299,2.54361778694475,2.49360825206977,1.45620461278539,2.43797340204127
YP_003045224.1,5.56468985265656,5.33536837014069,4.98170493693097,4.94694316308554,4.04036815765237,5.31130506507975,5.4102916316435,5.44744243314948,4.94833430261259,4.6347186009114,1.45620461278539,1.45620461278539,3.21409022292338,2.5211844276545,1.45620461278539,3.61588359422807,2.89758507493985,3.12947873367262,3.34400858608158,3.83555450350751,4.00753252411157,3.98717737465667,3.50686428977142,4.05461440988393,3.49593432658683,3.69040908232161,3.44931564559453,3.51945358251701,3.7013390304493,3.85198866318981,3.51605621480096,3.4119647831694,3.46600706448213,4.56707270237179,4.40630025945467,4.09092574693382,4.19839745141159,4.85449312110898,4.24698425014185,4.82967468269378,4.14251730580517,4.66818389140114,4.44673310957437,4.45891255488276,4.64120609509092,4.14228334705533,3.95357416250822,4.16626101933973,4.16972432235185,3.9699326769542,3.94855102722374,3.91727856798498,2.96148642947941,2.89478351514993,3.21535890461658,4.29493400751496
