,MURI_021,MURI_022,MURI_030,MURI_031,MURI_039,MURI_040,MURI_048,MURI_049,MURI_057,MURI_058,MURI_073,MURI_074,MURI_075,MURI_076,MURI_081,MURI_083,MURI_084,MURI_086,MURI_088,MURI_090,MURI_092,MURI_094,MURI_096,MURI_102,MURI_103,MURI_112,MURI_113,MURI_114,MURI_116,MURI_124,MURI_125,MURI_126,MURI_128,MURI_136,MURI_137,MURI_138,MURI_140
YP_003044322.1,5.54484771979361,5.43461585821247,6.1632816806369,6.19187770114759,4.76531610946287,4.82209224549189,4.53947541621439,1.18563229586933,4.81369533405466,5.14455702638599,4.19237722672496,3.85780934163052,4.09461584238465,4.06731935391172,4.08579442569166,4.29232596255998,4.26274814961951,5.65134013611238,5.79808993108039,5.66766367029954,5.27045640855925,5.57593828113922,5.46497133498344,5.39779165494703,5.3112607871162,5.46887214750611,5.11868198030965,5.31590950987521,5.35172215079848,5.02283211718938,4.95622393729538,4.90732204891319,5.26520388676807,2.40004877434722,1.18563229586933,3.13760943291476,4.573301097049
YP_003044323.1,5.74277477259484,5.86104179145123,5.63302220663339,5.68208343247209,2.82395096792935,2.85862501553981,3.23379089023187,1.18563229586933,5.12710746723875,5.19077878461816,4.06161468097415,4.20091235837279,4.29220158779539,4.1908508072181,4.5294309445022,3.8143758008394,4.00319460544491,3.18097181047986,4.00348070281334,3.76935379508667,5.65975361164207,5.73946703644058,5.46497133498344,4.57331985490379,4.54397992996377,6.04586327236905,6.38163102103296,6.18354644604049,5.62505653922262,4.6688062673454,4.95622393729538,4.90732204891319,5.36054297184892,2.40004877434722,4.3338366095629,2.36725149419114,4.573301097049
YP_003044324.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.37351604357244,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.18891675988013,2.48556004565649,2.17187107039156,2.49655315345878,2.6499232266881,2.85885670285188,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.37394506251568,2.32700374311954,1.18563229586933,1.18563229586933,1.18563229586933,2.21736189707552,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.40004877434722,1.18563229586933,1.18563229586933,2.70935607677197
YP_003044325.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.1830999649451,3.09268790324974,2.95927938151614,2.94369046607372,3.15478348039028,3.06172788985365,2.49655315345878,2.6499232266881,2.4508843999727,1.18563229586933,2.48357583804109,1.18563229586933,1.18563229586933,2.37394506251568,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.21736189707552,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.27091345319817,1.18563229586933,1.18563229586933,2.35825954933634,2.36725149419114,1.18563229586933
YP_003044326.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.0181373923167,2.18891675988013,2.11982469444545,2.17187107039156,2.12797262101695,2.24228500208222,2.22923111206225,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.66758094743803,1.18563229586933,1.18563229586933,1.18563229586933,2.70935607677197
YP_003044327.1,2.18751158927103,2.18751158927103,1.18563229586933,2.18835219494605,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.34770438005283,2.46480952905876,2.11982469444545,2.55564178393834,2.84402414454296,2.87851371577838,2.4508843999727,2.13366778813104,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044328.1,5.39590633955094,5.64721688810239,6.06674103979953,5.68208343247209,4.11268537501785,4.53111054610846,4.9100427089272,1.18563229586933,5.9044432842422,5.8092309587477,5.18318188533299,5.30504836049386,5.40761920509031,5.18797171563699,5.24519478643173,5.34980158128136,5.27048294723583,6.07882020602816,6.1580817107545,6.08527011734419,6.26345420849098,6.00119135298648,5.9587827029027,5.85839839782534,4.91475262921832,5.96438437352811,5.94276709588062,5.86387387721357,5.88459387286233,5.74586800545277,5.82043791154367,5.93369309171365,5.95599276847389,3.85262610431226,4.81635631943879,4.23203142886674,5.12948095236368
YP_003044329.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.34770438005283,2.33682613259454,2.48556004565649,2.74993247355986,1.95949015609851,1.94095496540216,2.22923111206225,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044330.1,4.3419022261352,4.49751291016195,4.27367054057623,4.57140558829601,2.82395096792935,2.85862501553981,4.03580218567986,1.18563229586933,4.06037867892612,4.17204551717932,3.36107753518658,3.223273986013,3.31539006889831,3.25271577287579,3.22633295299978,3.38292633087372,3.35898389627563,4.12833384529373,4.32483881844938,4.12981239917717,4.59748892203703,4.36617300230847,4.66324672917668,4.33024444602687,3.23713856117624,3.33264320315336,3.50803622692935,3.5834527629132,3.79561818978745,3.26849648832809,4.18830172940741,4.14961188961702,3.58174006820531,2.85886430208234,3.59175905129767,3.60766332897317,4.18389960067191
YP_003044331.1,4.76523215159846,4.76523215159846,4.51467026855823,4.57140558829601,4.24467205298217,4.16429681268722,4.25937481202102,1.18563229586933,4.33134256251529,4.42720809353822,3.75599209081718,3.73570167871075,3.81317871807449,3.612321952467,3.60498456868245,3.84755480489575,3.8204170166837,4.56524920279418,5.12578982730574,4.65359768349872,4.44631120881168,4.30714909560587,4.37817337570559,4.84363325701413,3.61713604555432,4.5640649111344,4.3269718096293,4.11833398939532,4.3269718096293,4.19590850213384,3.96760122740967,4.25688117700379,4.41469068878506,3.44782828290394,3.7756110521171,4.23203142886674,4.39201277897639
YP_003044332.1,4.3419022261352,4.42185243623192,4.35866794319339,4.42388635566765,1.18563229586933,2.3998666865135,2.68959190790113,1.18563229586933,3.4410703068936,3.60319925144707,2.34770438005283,2.77552032392151,2.75377417630778,2.91592987176494,3.11149035843625,3.07007904498701,2.98864510646109,2.99505561747068,3.45520822244987,3.41841838325241,3.77729463698481,3.71521128064886,3.43547467453414,3.51077648067346,2.99489280176242,1.18563229586933,2.90702021688578,3.40874604992051,2.61662316567884,2.7168374092054,2.94198845381296,3.23185818527749,3.20568117028677,1.18563229586933,2.80383376659283,1.18563229586933,2.70935607677197
YP_003044333.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,4.04017038985919,3.91003520890358,3.27729150309814,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044334.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.78989792291945,2.68135087765237,2.75377417630778,2.31749480543124,2.68374715098019,2.6499232266881,2.4508843999727,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044335.1,2.57663724079372,2.86038607816375,2.19453786695165,2.57776479185013,1.18563229586933,1.18563229586933,3.43718938768683,1.18563229586933,2.57071824724958,1.18563229586933,2.34770438005283,2.68135087765237,2.62785386632401,2.17187107039156,2.84402414454296,2.46640722196067,2.63249153674728,1.18563229586933,1.18563229586933,2.45999721560307,2.35916702925548,2.037425399098,2.32700374311954,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.25552466836044,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044336.1,2.18751158927103,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.0181373923167,2.68135087765237,2.48556004565649,2.91592987176494,2.26766068943971,2.46640722196067,2.78823957490633,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.00294335541293,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.36725149419114,1.18563229586933
YP_003044337.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.01015050290832,1.18563229586933,1.99597026241462,1.73607143252186,1.18563229586933,1.93143042843783,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044338.1,7.72235782612168,7.35069920461096,7.24453295259605,7.01322578140495,5.21076460283051,4.90720896586188,6.08785094780292,1.18563229586933,6.26467565052107,6.62281855539568,4.66501798194066,4.54925270017422,4.59008315384069,4.98382001388821,4.81564502610184,4.62945596384016,4.5605372048529,6.26239081952682,6.65767597488011,6.50199271171516,6.55954908989784,6.26914829450893,6.50325896740212,6.18271434973247,5.80810996413707,5.81740948627833,5.82396845851731,5.53636536713242,5.66017959279506,6.02077598141456,6.19052182354164,5.86846626583609,5.92519489573303,4.8224820036774,6.21570180781379,6.23758176953549,4.39201277897639
YP_003044339.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.0181373923167,2.33682613259454,1.18563229586933,1.76234224404835,1.73607143252186,1.94095496540216,1.93143042843783,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.25552466836044,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044340.1,1.18563229586933,2.57663724079372,2.19453786695165,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.0181373923167,2.01015050290832,2.48556004565649,2.17187107039156,1.95949015609851,1.94095496540216,2.4508843999727,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.00294335541293,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044341.1,4.56932886969909,4.42185243623192,5.29174118545884,5.27532013758853,1.18563229586933,1.18563229586933,2.99184810286167,1.18563229586933,4.9789848214032,4.70844859803149,3.57303771333984,4.03993626619401,4.00701548059618,3.41895781287409,4.57109664014805,4.21903368327062,3.88407612496221,4.50120253418511,4.09102043874613,2.72375418935621,4.15155726966715,3.88858200902245,3.87713069264977,4.23891020853247,2.69221662103662,4.23011161427503,4.23568628938011,4.58545877513425,4.03303319051554,4.58604925071349,4.76613994832045,4.44957721474583,4.5015492279116,2.40004877434722,2.80383376659283,3.39359858555257,3.79855463495117
YP_003044342.1,4.99044905217003,4.99044905217003,4.84283595778648,4.63977393786234,3.96687442135002,3.66500983894157,3.61337219821604,1.18563229586933,3.58962403589194,3.97174488213005,3.36107753518658,3.60154326358552,3.64736997556448,3.51914299156626,3.17021006759274,3.67295741973298,3.35898389627563,5.20898664040136,4.39485391456632,5.15553159994597,4.15155726966715,4.62911115832657,4.90051873893928,3.92246574710779,3.91294910442431,5.11244835954064,5.01368756965672,5.16528013422226,5.47528809820856,4.82112484440618,5.01434422048548,4.84055119123381,4.99472921312816,2.40004877434722,2.80383376659283,1.18563229586933,5.00943022121288
YP_003044343.1,6.23400173094076,5.97031839818216,6.3388766940598,6.02434055085536,2.82395096792935,2.3998666865135,3.61337219821604,1.18563229586933,5.63513218280269,5.47828852849709,3.24071038243793,3.223273986013,3.23759690934994,3.19219144133436,4.17017497866063,3.63517511615135,3.5310588257591,6.05689997013865,5.63588394593442,5.72052077794392,5.43904268905376,5.33395546887883,5.38935001059321,4.41600632031597,3.61713604555432,4.32131268819082,3.65946287126561,4.32413092224654,4.41269012034365,3.65235821325909,4.18830172940741,3.90657607062877,3.20568117028677,2.85886430208234,2.80383376659283,1.18563229586933,3.25897648869776
YP_003044344.1,3.08885524779471,3.44973549958554,2.19453786695165,2.18835219494605,3.96687442135002,2.85862501553981,1.18563229586933,1.18563229586933,4.33134256251529,3.45408003833382,2.95927938151614,3.64775738556492,3.58726209851325,3.612321952467,3.51999374905554,3.28686112423708,3.44781875816153,3.84499210492509,3.80978825782594,2.72375418935621,3.86071062124028,3.14776708442539,3.71731851351193,2.90921764243957,1.18563229586933,4.02766153166002,3.65946287126561,2.25641721568822,1.18563229586933,3.02343087970725,3.55156929837253,2.27091345319817,1.18563229586933,1.18563229586933,2.35825954933634,2.36725149419114,1.18563229586933
YP_003044345.1,5.77326594483762,5.94376751186009,6.25375382632568,5.99873167654597,4.84989498252059,5.06357356709226,5.87139564658343,1.18563229586933,5.79092561804663,5.86716849147535,4.25343852649984,3.77762814061409,4.09461584238465,3.69946552776222,3.89990402682642,3.97280213404665,3.78744337274246,6.18367777926984,5.69201141384092,5.69433521746564,5.41228562965046,5.36294813936625,5.28188828667561,5.17204314554228,4.84792839890894,5.46887214750611,5.11868198030965,4.5036059013201,4.7772395718096,5.25391687657981,5.45245784372776,4.84055119123381,4.93390148520555,3.18726603493004,3.7756110521171,1.18563229586933,2.70935607677197
YP_003044346.1,6.97194696733285,7.01079647158788,7.06889732504859,7.08792307913939,5.39037920634512,5.55936491657326,6.99483795355561,1.18563229586933,6.56988009873689,6.46308357453365,5.38548799518544,4.84791436529323,4.86095444849989,4.96683845446206,4.99410048939179,4.96224136170324,4.70621157026693,7.21007714212342,7.20204751944088,7.26755401095443,7.19780689644196,7.1626059236725,7.0275620281808,6.70473195925411,6.63661079936756,6.79163652637606,7.01707773514125,6.62840293313035,7.05708728932982,6.7807498061453,6.79632171038348,6.92925793866779,6.88775547690625,6.34694744345997,6.52034107689168,6.29803417021221,7.01908899986746
YP_003044347.1,3.73272397138075,4.42185243623192,4.35866794319339,4.16885883076891,3.40398937165906,2.85862501553981,2.99184810286167,1.18563229586933,4.55841300003323,4.17204551717932,3.36107753518658,3.09128762280879,3.38878706361303,3.12864806092472,2.68374715098019,2.94577616692712,2.71304226556642,4.12833384529373,4.00348070281334,3.8686783329448,3.68844809009632,3.40470040809288,3.87713069264977,4.03613996771987,3.61713604555432,3.65452596866626,4.13803612511169,4.5036059013201,4.23568628938011,3.95072912222403,4.37885876795852,3.61119890198642,3.40711844002477,2.85886430208234,2.80383376659283,2.36725149419114,3.64167156789627
YP_003044348.1,5.50903618733449,5.64721688810239,5.33392558972491,5.31744903085958,3.40398937165906,2.85862501553981,5.14974937304352,1.18563229586933,4.69178168409143,4.70844859803149,3.75599209081718,3.28447691449181,3.31539006889831,3.612321952467,3.89990402682642,3.70971377833028,3.60941140539355,5.03994162604976,5.08434951410754,4.94893549836222,5.07935139918366,5.11270142899281,5.00581580349438,5.35539733356018,4.54397992996377,5.25669004881957,4.84012886340853,5.16528013422226,5.16842314896255,4.6688062673454,5.0701918991881,4.5368736540608,4.41469068878506,3.44782828290394,3.7756110521171,2.81569422424984,4.65592111753239
YP_003044349.1,1.18563229586933,3.08885524779471,2.58605927756216,2.18835219494605,1.18563229586933,1.18563229586933,2.27205184341663,1.18563229586933,2.1830999649451,3.09268790324974,2.0181373923167,2.57852202490053,2.48556004565649,2.74993247355986,2.84402414454296,2.6499232266881,3.04869238302947,2.13366778813104,2.96816746302229,3.66222600572561,2.35916702925548,2.37394506251568,2.32700374311954,1.18563229586933,1.18563229586933,2.90322294826254,4.03303319051554,2.96767881972501,3.9194303239933,1.18563229586933,1.18563229586933,2.27091345319817,2.25552466836044,1.18563229586933,1.18563229586933,1.18563229586933,2.70935607677197
YP_003044350.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.37351604357244,1.18563229586933,1.18563229586933,1.18563229586933,2.1830999649451,2.18972590183796,3.10787782721705,3.15899917728616,3.06616870811077,3.06172788985365,3.33172107126696,3.33577871718323,3.26366809227817,1.18563229586933,1.18563229586933,2.10090069796329,2.02655909330372,1.18563229586933,2.00294335541293,1.18563229586933,1.18563229586933,2.61336385000211,2.21736189707552,1.18563229586933,1.18563229586933,1.18563229586933,2.94198845381296,2.68807691320044,1.18563229586933,2.40004877434722,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044351.1,8.53543778083793,8.49947638537529,8.88437316514877,8.67746220409661,7.84318594612904,7.05158083568031,8.21222338849173,4.07309867637244,8.0909418970936,8.16914888816308,6.40413991457837,5.96543209317774,6.39205971169579,6.40577075437425,6.52830786612832,6.20956920584166,6.27052856878674,8.56289873745815,8.79934065267875,8.76883601897028,8.41613402632042,8.57294709702914,8.51537779191301,8.38014556580188,8.39095536016024,8.25962563019699,8.28358857834063,8.48125130609372,8.57286704964896,8.44711913657106,8.52212123208335,8.4283483012038,8.46813817636689,7.91949487152102,8.30216014252833,8.18015544051684,8.22610854119057
YP_003044352.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.77256571451553,2.11982469444545,2.31749480543124,2.26766068943971,2.24228500208222,2.09416217749515,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044353.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.34770438005283,2.57852202490053,2.48556004565649,1.76234224404835,1.95949015609851,1.18563229586933,1.93143042843783,1.18563229586933,1.18563229586933,1.18563229586933,2.02655909330372,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044354.1,3.08885524779471,3.08885524779471,3.29491698556606,3.85657860523198,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,3.08121351385591,3.09268790324974,2.78989792291945,3.55368420354543,3.4582959687417,3.69946552776222,3.76040589838387,3.70971377833028,3.16073602217739,1.18563229586933,2.48357583804109,3.41841838325241,1.18563229586933,1.18563229586933,2.32700374311954,2.61850956109746,1.18563229586933,1.18563229586933,2.61662316567884,2.66877053500456,2.61662316567884,1.18563229586933,2.23984452765586,2.27091345319817,3.20568117028677,1.18563229586933,1.18563229586933,2.36725149419114,2.70935607677197
YP_003044355.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.82395096792935,2.3998666865135,1.18563229586933,2.52288664649036,1.18563229586933,1.18563229586933,2.78989792291945,3.45249284898564,2.86721946237842,3.06172788985365,3.11149035843625,2.94577616692712,2.85885670285188,2.50423226237363,2.11835466038249,1.18563229586933,2.02655909330372,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.81569422424984,2.28691438416809
YP_003044356.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.37351604357244,2.3998666865135,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.34770438005283,2.33682613259454,2.11982469444545,2.17187107039156,2.49655315345878,2.24228500208222,2.22923111206225,2.13366778813104,1.18563229586933,2.10090069796329,2.02655909330372,2.037425399098,2.00294335541293,2.61850956109746,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.23984452765586,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044357.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.82395096792935,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.01015050290832,2.11982469444545,1.99597026241462,1.95949015609851,1.72273966070922,2.34644906062213,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.21736189707552,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044358.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.01015050290832,2.11982469444545,1.18563229586933,1.95949015609851,2.10564300741568,1.93143042843783,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044359.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.85187153621412,2.17187107039156,1.73607143252186,1.72273966070922,1.71589309689353,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.40004877434722,1.18563229586933,3.39359858555257,2.70935607677197
YP_003044360.1,2.57663724079372,2.18751158927103,2.19453786695165,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.78989792291945,2.57852202490053,2.48556004565649,1.99597026241462,2.49655315345878,2.5621003873473,2.54556899194075,2.13366778813104,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.00294335541293,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044361.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044362.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.57852202490053,2.11982469444545,1.99597026241462,2.26766068943971,1.94095496540216,2.22923111206225,1.18563229586933,1.18563229586933,1.18563229586933,2.02655909330372,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.40004877434722,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044363.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,2.01015050290832,1.85187153621412,1.99597026241462,2.26766068943971,2.24228500208222,1.93143042843783,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044364.1,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.77256571451553,1.18563229586933,1.99597026241462,1.95949015609851,1.72273966070922,2.22923111206225,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933,1.18563229586933
YP_003044365.1,3.96680035433517,3.73272397138075,4.18319067508096,3.45138516370008,3.80384927232809,3.1869911363602,4.03580218567986,1.18563229586933,4.55841300003323,3.60319925144707,3.91725819271691,3.09128762280879,3.31539006889831,3.31052117558195,2.68374715098019,3.00949828642818,2.92549763112575,4.56524920279418,4.52524648580987,4.20699006052455,3.68844809009632,3.61947595853473,3.71731851351193,4.41600632031597,3.61713604555432,4.63652883887985,4.56992899677486,4.73622104626101,4.9581477058355,4.19590850213384,4.54667580859099,4.25688117700379,4.41469068878506,2.85886430208234,2.80383376659283,3.39359858555257,3.93927146857279
YP_003044366.1,6.2557409669383,6.21192928188917,6.31806295420649,6.2581120651676,5.78195163656998,5.61082847254011,5.93663257829879,1.18563229586933,5.53284389527207,5.97648015945405,4.70897063945345,4.45093797503419,4.70469665099049,4.55353001153645,4.22372338004413,4.29232596255998,4.30934178717908,6.87666959248853,6.76607671391671,6.75064673065713,6.35042635443339,6.09040544151138,6.28464633563315,5.9177843904086,5.94172038336917,6.19616667805324,6.31716012516959,6.04696645163103,6.3389726194362,6.05172073943987,5.88394402556206,5.99609051777356,6.0156787785993,4.98792721522821,6.21570180781379,6.07431800954859,6.33973867492456
