"","model","runNum","performance","error","meanPerformance","experiment"
"217","sigmoid",37,0.906666666666667,0.0933333333333333,0.962055555555556,"protein_sta_carbon"
"218","sigmoid",38,0.925,0.075,0.962055555555556,"protein_sta_carbon"
"219","sigmoid",39,1,0,0.962055555555556,"protein_sta_carbon"
"220","sigmoid",40,1,0,0.962055555555556,"protein_sta_carbon"
"221","sigmoid",41,1,0,0.962055555555556,"protein_sta_carbon"
"222","sigmoid",42,1,0,0.962055555555556,"protein_sta_carbon"
"223","sigmoid",43,1,0,0.962055555555556,"protein_sta_carbon"
"224","sigmoid",44,0.95,0.05,0.962055555555556,"protein_sta_carbon"
"225","sigmoid",45,0.925,0.075,0.962055555555556,"protein_sta_carbon"
"226","sigmoid",46,1,0,0.962055555555556,"protein_sta_carbon"
"227","sigmoid",47,1,0,0.962055555555556,"protein_sta_carbon"
"228","sigmoid",48,1,0,0.962055555555556,"protein_sta_carbon"
"229","sigmoid",49,0.925,0.075,0.962055555555556,"protein_sta_carbon"
"230","sigmoid",50,1,0,0.962055555555556,"protein_sta_carbon"
"231","sigmoid",51,1,0,0.962055555555556,"protein_sta_carbon"
"232","sigmoid",52,1,0,0.962055555555556,"protein_sta_carbon"
"233","sigmoid",53,0.888888888888889,0.111111111111111,0.962055555555556,"protein_sta_carbon"
"234","sigmoid",54,1,0,0.962055555555556,"protein_sta_carbon"
"235","sigmoid",55,0.922222222222222,0.0777777777777778,0.962055555555556,"protein_sta_carbon"
"236","sigmoid",56,0.875,0.125,0.962055555555556,"protein_sta_carbon"
"237","sigmoid",57,1,0,0.962055555555556,"protein_sta_carbon"
"238","sigmoid",58,1,0,0.962055555555556,"protein_sta_carbon"
"239","sigmoid",59,1,0,0.962055555555556,"protein_sta_carbon"
"240","sigmoid",60,1,0,0.962055555555556,"protein_sta_carbon"
