"","TestTrainSubsetNo","model","performance","cost","gamma","nodesize","mtry","ntree","error_test","performance_test","meanPerformance","meanPerformance_test","analyzeName"
"106",46,"radial",1,2154.43469003188,0.00464158883361278,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"107",47,"radial",1,215443.469003188,0.00681292069057961,NA,NA,NA,0.0370370370370371,0.962962962962963,1,0.876240764332928,"protein_carbon"
"108",48,"radial",1,316227.766016838,1e-04,NA,NA,NA,0.0370370370370371,0.962962962962963,1,0.876240764332928,"protein_carbon"
"109",49,"radial",1,1467799.26762207,0.0215443469003188,NA,NA,NA,0,1,1,0.876240764332928,"protein_carbon"
"110",50,"radial",1,464.158883361278,0.00215443469003188,NA,NA,NA,0.0370370370370371,0.962962962962963,1,0.876240764332928,"protein_carbon"
"111",51,"radial",1,14677.9926762207,0.00316227766016838,NA,NA,NA,0,1,1,0.876240764332928,"protein_carbon"
"112",52,"radial",1,14677992.6762207,0.000316227766016838,NA,NA,NA,0.0370370370370371,0.962962962962963,1,0.876240764332928,"protein_carbon"
"113",53,"radial",1,10000,0.001,NA,NA,NA,0.0692307692307692,0.930769230769231,1,0.876240764332928,"protein_carbon"
"114",54,"radial",1,46415.8883361277,0.00681292069057961,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"115",55,"radial",1,215443.469003188,0.0316227766016838,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"116",56,"radial",1,6812.92069057961,0.000464158883361278,NA,NA,NA,0.259259259259259,0.740740740740741,1,0.876240764332928,"protein_carbon"
"117",57,"radial",1,21.5443469003188,0.01,NA,NA,NA,0.338362068965517,0.661637931034483,1,0.876240764332928,"protein_carbon"
"118",58,"radial",1,3162.27766016838,0.001,NA,NA,NA,0.0370370370370371,0.962962962962963,1,0.876240764332928,"protein_carbon"
"119",59,"radial",1,464158.883361277,0.000146779926762207,NA,NA,NA,0.0327272727272727,0.967272727272727,1,0.876240764332928,"protein_carbon"
"120",60,"radial",1,681292.069057961,0.0681292069057961,NA,NA,NA,0.354037267080745,0.645962732919255,1,0.876240764332928,"protein_carbon"
"121",1,"RF",0.972727272727273,NA,NA,4,2,10000,0.567857142857143,0.432142857142857,0.990716037183428,0.768457927056378,"protein_carbon"
"122",2,"RF",1,NA,NA,1,4,1000,0.145833333333333,0.854166666666667,0.990716037183428,0.768457927056378,"protein_carbon"
"123",3,"RF",1,NA,NA,1,2,10000,0.259259259259259,0.740740740740741,0.990716037183428,0.768457927056378,"protein_carbon"
"124",4,"RF",0.947826086956522,NA,NA,2,3,1000,0,1,0.990716037183428,0.768457927056378,"protein_carbon"
"125",5,"RF",0.973913043478261,NA,NA,5,2,5000,0.259259259259259,0.740740740740741,0.990716037183428,0.768457927056378,"protein_carbon"
"126",6,"RF",1,NA,NA,4,1,1000,0.0803571428571428,0.919642857142857,0.990716037183428,0.768457927056378,"protein_carbon"
"127",7,"RF",0.947826086956522,NA,NA,5,1,5000,0.553639846743295,0.446360153256705,0.990716037183428,0.768457927056378,"protein_carbon"
"128",8,"RF",1,NA,NA,4,2,5000,0.2425,0.7575,0.990716037183428,0.768457927056378,"protein_carbon"
"129",9,"RF",1,NA,NA,4,4,5000,0.301666666666667,0.698333333333333,0.990716037183428,0.768457927056378,"protein_carbon"
"130",10,"RF",1,NA,NA,3,3,5000,0.0803571428571428,0.919642857142857,0.990716037183428,0.768457927056378,"protein_carbon"
"131",11,"RF",1,NA,NA,5,5,1000,0.348990683229814,0.651009316770186,0.990716037183428,0.768457927056378,"protein_carbon"
"132",12,"RF",1,NA,NA,5,4,10000,0.297008547008547,0.702991452991453,0.990716037183428,0.768457927056378,"protein_carbon"
"133",13,"RF",0.973913043478261,NA,NA,5,4,5000,0.0803571428571428,0.919642857142857,0.990716037183428,0.768457927056378,"protein_carbon"
"134",14,"RF",0.973913043478261,NA,NA,2,2,5000,0.338362068965517,0.661637931034483,0.990716037183428,0.768457927056378,"protein_carbon"
