"","glucose","glycerol","Na_50_stress","stationary","late_stationary"
"YP_003045920.1",9.06717906294589,9.50412190458056,9.51793970621049,9.36769487599058,9.5517969023707
"YP_003045921.1",8.18182063313732,8.28229044826713,8.13785420749442,8.12682268115873,7.92007268255709
"YP_003045923.1",8.0584763634326,8.23339360011968,7.62415524057819,7.87866459157779,7.92007268255709
"YP_003045924.1",8.95931323524505,8.73277060661576,8.71552773317149,8.48786295445894,9.26008957449232
"YP_003045925.1",8.98915686373523,8.67480637951037,8.57056347091361,8.66044228411912,8.5630253278615
"YP_003045928.1",8.89094684018591,9.24437940582891,9.01481279903401,9.4549566971615,8.86687913038701
"YP_003045929.1",9.5299431697078,9.27070058404981,10.2157990598799,9.84707008037109,9.88050074153407
"YP_003045932.1",13.044918710066,12.2447382007787,13.0795086243074,12.9780344742403,13.2179719098791
"YP_003045933.1",11.0122550674473,10.9418607698681,11.5034125822731,11.4577123943383,11.462314736295
"YP_003045935.1",8.90890247713213,8.816844983277,9.17871975333689,9.04499713126386,8.88953097478544
"YP_003045941.1",9.49322849121088,9.46068905183848,9.91397722772565,10.6523295447904,10.8995044582646
"YP_003045944.1",13.8641561076143,13.6069269888575,14.1911303354858,14.0721853511975,14.1711276889434
"YP_003045945.1",14.8612361819735,14.7417211986867,15.1010821348265,15.1240219803687,15.0807187814727
"YP_003045946.1",6.62931365939101,6.70521232521743,5.7279180513933,6.24576636377937,5.74455328822689
"YP_003045953.1",11.502478240563,11.4102113320333,10.9478646097514,10.3787439164911,10.3378338246374
"YP_003045955.1",9.92124007141607,10.801287054444,9.41181966765566,9.80261096784307,10.0018693932842
"YP_003045956.1",9.93444576004283,9.80997399789862,8.88379119193094,8.88808067197748,9.11770872553839
"YP_003045960.1",13.1834001892404,12.4138827071322,13.3248242589066,11.3666218440468,11.1610305232955
"YP_003045965.1",9.91681117221899,9.87145624237576,9.98970012559276,9.77138230989791,9.7846831297621
"YP_003045966.1",8.32583281669523,7.99241276713944,8.01132248631487,7.09371644670524,7.13003105565145
"YP_003045967.1",6.07624648750916,6.01951994084637,6.58656747884043,7.5896871818349,5.78467320488442
"YP_003045969.1",7.41453307775277,7.40250731612941,7.68072593768381,6.83833393341206,7.0023680964407
"YP_003045970.1",7.43950339553099,7.69171453471618,6.98864725987113,7.47485414759574,7.53904296910743
"YP_003045971.1",5.62267766948928,4.99505705749508,5.83361266609249,5.65619656945909,5.1386455463989
"YP_003045973.1",3.47370672247536,3.48915347029787,3.4864056929935,3.04202652583123,3.04202652583123
"YP_003045975.1",3.99355693130541,3.81046044911796,4.11026597634136,3.89189230607982,4.36171070344898
"YP_003045976.1",7.1602906241808,6.84261556798226,7.32362659126442,7.57860809127339,6.95139753524661
"YP_003045977.1",11.0944552363156,11.158176236232,12.2496845686956,12.5812211751169,12.3670442971659
"YP_003045978.1",8.43212148572931,8.16282757844214,8.46190896404638,8.62861316954501,8.60743441823439
"YP_003045979.1",3.78429677474208,3.67187921271899,3.4864056929935,3.04202652583123,3.04202652583123
"YP_003045980.1",11.3312645116867,11.1297035501206,11.8975682954622,11.757720186683,11.5244037000697
"YP_003045981.1",3.04202652583123,3.48915347029787,5.5143391125667,5.31370707492361,5.47547379876882
"YP_003045983.1",6.31311280107994,6.49001068566599,5.37930971608208,5.31370707492361,5.20111101927114
"YP_003045987.1",5.88654374681262,5.74104216183554,6.62185921731964,7.0299465900528,6.84365770595156
"YP_003046030.1",7.81814541330833,9.29471887535506,7.89666030435956,9.63122651490687,9.65586275134932
"YP_003046031.1",6.97601195156224,7.97420722789102,6.61019234008009,9.63390023809303,9.53752761143554
"YP_003046032.1",3.04202652583123,3.92597206510791,3.04202652583123,3.04202652583123,3.04202652583123
"YP_003046033.1",3.04202652583123,3.04202652583123,3.04202652583123,3.04202652583123,3.04202652583123
"YP_003046034.1",5.29506661770116,5.03313463488299,4.62994545955694,3.89189230607982,4.68061424841863
"YP_003046035.1",4.81668131850022,4.99505705749508,6.55037728768228,5.13483015676791,5.57119926682078
"YP_003046050.1",7.25483854201668,6.35466311609529,7.42653575017653,7.89660771419993,7.79113755768451
"YP_003046051.1",9.19888459260269,9.72414946207442,9.63405015936783,10.1077571455634,9.99770613978437
"YP_003046055.1",4.63759101733225,3.48915347029787,3.9206604887968,3.64725146715819,3.64852374381306
"YP_003046056.1",3.99355693130541,4.02661969303941,3.66803812319792,3.64725146715819,3.04202652583123
"YP_003046063.1",6.99301198653813,6.64862559991025,7.51635515930291,9.19738862435375,9.26008957449232
"YP_003046064.1",8.17812181999154,7.91339700040211,9.53335852527493,8.00808374470699,7.31591606095183
"YP_003046065.1",9.28732667764379,9.16039486284141,10.1271271910645,8.54013038444376,8.51137289171036
"YP_003046066.1",10.6415176782654,9.67713627889731,8.87655416427209,8.19363408582,8.75290294381359
"YP_003046069.1",9.64017570044304,10.3553028516097,10.1731289355588,10.0548703854181,10.1480267679014
"YP_003046070.1",8.0217934988129,8.60557548613187,9.4513180574421,10.9416810299728,10.9369475788815
"YP_003046075.1",5.5538288495113,5.55234823492033,5.40742479006353,6.1277655434169,5.26072204142643
"YP_003046076.1",6.76442773621392,6.51559564692364,5.96921474380348,6.03226151226723,6.22210531810751
"YP_003046081.1",10.2950654695597,11.1576726920602,11.9582256642639,13.5917121461412,13.3475205764586
"YP_003046085.1",8.44448806284694,8.90110820623418,9.95691642915511,7.83280291681414,7.60632991091453
"YP_003046086.1",8.87505010900944,8.77804476988975,9.88422335043476,10.3301161741043,10.3832215619474
"YP_003046087.1",5.45622802763872,5.5007852217393,5.74971527281776,6.06482534100693,5.20111101927114
